,가수,제목,가사
20,"라비 (RAVI), Xydo (시도)",잔잔하게,"잔잔하게
그냥 가만히 있자
굳이 힘든 얘기 하지 않아도 돼
까만 밤에
떠다니며 있자
바라지 않고 그냥 옆에 있을게
소란했지 오늘도
내겐 배려하지 마 조금도
너에게 난 무언가를 바라지도 않아
그치고 갈 거야 이 비도
곤란했던 오늘의 너도
두고 가 이 시간 위로
너를 작아지게 만들던 괴롭힘도
다 놓고 가 이 고요함 위로
예쁘기만 하던 너를 찾아가
길을 잃었던
너의 눈의 볼 것이 되어줄게
잡을 곳 없던
너의 손의 한 손이 되어줄게
기댈 곳 없던 너의 품이 되어줄게
잔잔하게
그냥 가만히 있자
굳이 힘든 얘기 하지 않아도 돼
까만 밤에
떠다니며 있자
바라지 않고 그냥 옆에 있을게
흐르는 시간 속에
잔잔하게
편안하게 고요하게
잔잔하게 있자
잔잔하게 있자
편안하게 고요하게
잔잔하게 있자
잔잔하게
그냥 가만히 있자
굳이 힘든 얘기 하지 않아도 돼"
21,임재범,비처럼 음악처럼,"비가 내리고 음악이 흐르면
난 당신을 생각해요
당신이 떠나시던 그 밤에
이렇게 비가 왔어요
비가 내리고 음악이 흐르면
난 당신을 생각해요
당신이 떠나시던 그 밤에
이렇게 비가 왔어요
난 오늘도 이 비를 맞으며
하루를 그냥 보내요
오 아름다운 음악같은
우리의 사랑의 이야기들은
흐르는 비처럼
너무 아프기 때문이죠

비가 내리고 음악이 흐르면
난 당신을 생각해요
당신이 떠나시던 그 밤에
이렇게 비가 왔어요
난 오늘도 이 비를 맞으며
하루를 그냥 보내요
아름다운 음악같은
우리의 사랑의 이야기들은
흐르는 비처럼
너무 아프기 때문이죠

그렇게 아픈 비가 왔어요"
22,엠투엠 (M To M),그리움,"난 살아야 되는데 그대 없이라도
얼마나 지나야 그럴 마음이 생길까요

난 참아야 되는데 자꾸 눈물이 나
얼마나 흘러야 이 눈물 마를 수 있나요
 
그리워 그리워 바보처럼
그댈 잃고서 하루종일 혼잣말하죠
이젠 습관이 돼 나도 어쩔수 없는걸요 

사랑해 사랑해 어떻하죠
잊겠다는 말 도저히 난 안될것 같아
난 어쩌면 그댈 놓는 순간이
마지막일 것 같아
 
나 버릇이 생겼죠
작은 발소리에 혹시 하는 마음에
그대 이름을 자꾸 불러봐요
 
아니죠 아니죠 바보처럼
이젠 내곁에 다시 올 수 없는 그댄데
미안해요 그댈 보낸 후에 난 매일 이래요
하루가 하루가 참 기네요
너무 아파서 세월에 그댈 보내어도
그것마저 내겐 너무 어려운
일인것만 같네요

오늘도 넋이 나간것처럼
먼 하늘만 바라보고 있겠죠

그리워 그리워 바보처럼
그댈 잃고서 하루종일 혼자 울어요
이젠 습관이 돼 나도 어쩔수 없는걸요

잊겠다는 말 도저히 난 안될것 같아
난 어쩌면 그댈 놓는 순간이
마지막인것 같아 -"
23,엠씨더맥스 (M.C the MAX),사랑하고 있네요,"사랑해선 안될 사람
그대를 사랑하고 있네요
멀리 도망치려 해도
내 맘은 못 간다고 소리치네요

이미 내 하루하루가
그대로 가득 차버렸네요
고개저어 지우려고
몸부림쳐도 꿈적도 않죠

감추려해도 숨기려해도
너무 커버린 사랑은 어쩔수가 없네요
미안해요 그댈 사랑하네요

오늘도 난 그댈 지우며 살아요
내 욕심에 그대가 아파할까봐
매일매일 그대를 밀어내보지만
아직 내 맘엔 그대로 있죠 그 자리에

사랑해요 사랑해요
이 말을 꼭 하고 싶었는데
항상 마음속으로만
수백번도 넘게 얘길해요

감히 그대를 사랑하네요
어떡하나요 돌이킬수도 없는 내 사랑
내겐 오직 하나 뿐인 사랑인데

오늘도 난 그댈 지우며 살아요
내 욕심에 그대가 아파할까봐
매일매일 그대를 밀어내보지만
아직도 내맘엔 그대로 있어요 그 자리에

아주 멀리 그대를 떠나 숨는대도
안될것 같아요 그댈 사랑이 아닌
이별로 부르는건 - "
24,티아라,좋은 사람 Ver.1,"그대가 좋아한 옷을 입고서
그대와 함께한 거릴 걸어요
우연히라도 날 마주친다면
날 버린걸 땅을 치며 후회 하라고
나만 사랑해 줄 누가봐도 좋은 사람이
그댈 대신해
내 곁에서 날 지켜주고 있으니
모두들 내게 행복해 보인데요
그대보다 잘난 사랑에 잘된 일이래요
그 사람에게 평생 미안한 일 이지만
그댈 아프길 바라는 내 사랑이니까

나만 바라보는 마음 착한 사람이 나를
그댈 대신해
사랑한다며 아껴주고 있으니
모두들 내게 행복해 보인데요
그대보다 잘난 사랑에 잘된 일이래요
그 사람에게 평생 미안한 일 이지만
그댈 아프길 바라는 내 사랑이니까
보고 또 아프길 행복한 내 모습 보면서
날 버린걸 후회 하며 울며 살아가길
웃고 있어도 가슴은 울고 있죠
그대 아프길 바랬는데 내가 더 아파요
행복하다고 앞으로 그럴 수 있다고
내맘을 속여 말을 해도 듣질 않네요"
25,김진표,돌아갈 수 있다면 (Feat. 임창정),"우리 처음 영화 보러 갔던 그때
서로 호감을 가졌던 그때
며칠 전부터 나는 맘 굳혀
무조건 니 손을 잡으려 했는데
심장이 터질 것만 같았네
너무나 바보 같게도 나는 끝내
니 손 근처에도 가지 못해
손만 움찔하다 영화는 끝났네
정말 시간이 너무 아깝게
앞에 너가 있는데도 나답게
말하면 되는데 안타깝게
좋아한단 한 마디 나는 못하고
잘 지냈어 이거밖에
그럴 때마다 너는 수줍게 대답해
마음과는 다르게 나 괜히 차갑게
내가 생각해도 내가 답답해
내가 너에게 다가갈 때
넌 누군가의 옆에 있었고
니가 내게 다가올 때
난 괜히 더 멀리 도망갔고
너가 누군가와 함께 할 때
난 너의 행복을 빌었고
내가 누군가와 함께 할 때면
너는 어딘가 조용히 사라졌고
지난 날 지난 날 너와 함께였던 날
한번 만 한번 만 돌아갈 수 있다면
사랑해 이젠 늦어버린 가슴 속
한마디 돌릴 수만 있다면
돌아갈 수 있다면 너에게로
너가 내게 선물을 줬을 때
밤늦게 문자를 남겼을 때
어느 날 밤 술에 취해 너가 도대체
우린 무슨 사이야 물었을 때
난 단 한 순간도
솔직하지 못했지 반의반도
그때 말했어야 했는데
그때 널 잡았어야만 했는데
내가 너에게 다가갈 때
넌 누군가의 옆에 있었고
니가 내게 다가올 때
난 괜히 더 멀리 도망갔고
너가 누군가와 함께 할 때
난 너의 행복을 빌었고
내가 누군가와 함께 할 때면
너는 어딘가 조용히 사라졌고
지난 날 지난 날 너와 함께였던 날
한번 만 한번 만 돌아갈 수 있다면
사랑해 이젠 늦어버린
가슴 속 한마디
돌릴 수만 있다면
돌아갈 수 있다면 너에게로
우리 둘이 잘 어울린다고
너무 닮아 마치 남매 같다고
주위에서 말해도 암만해도
인연인가 보다 모두 말해도
두려웠나 봐 너를 사랑 하는 게
언젠간 헤어진다는 게
지금처럼 지내는 것 조차
불가능해 질 수도 있다는 게
지난 날 지난 날 너와 함께였던 날
한번 만 한번 만 돌아갈 수 있다면
사랑해 이젠 늦어버린
가슴 속 한마디 돌릴 수만 있다면
돌아갈 수 있다면 너에게로"
26,소녀시대 (GIRLS' GENERATION),어떤 오후 (One Afternoon),"또 부서진다 부서진다
낡은 기억이
또 사라진다 사라진다
어떤 얼굴이
무심코 지나치던 내 하루 속에
참 어려웠고 어렸었던
그 때의 우리
이제야 문을 열고서
망가져가는 시간을 고치고 싶어
하루하루 늘어가는 한숨 속에
이유 없이 생각나는 날이 있어
그 흩어지고 으스러진
시간 속에서
꼭 찾고 싶은 보고 싶은
장면이 있어
처음 내게 손을 건네던 너
참 서툴렀고 불안하며
무책임했던
무섭게도 지독했던 그 날의 우리
망가져가는 시간을 고치고 싶어
하루하루 늘어가는 한숨 속에
이유 없이 생각나는 날이 있어
그 흩어지고 으스러진
시간 속에서
꼭 찾고 싶은 보고 싶은
장면이 있어
처음 내게 손을 건네던 너
어떤 생각과 어떤 모습의
하루를 살고 있는지 궁금해져
가끔은 너도 추억에 기대어
눈부신 그 날의 꿈을 꾸는지
보고 싶어 지금 네 모습 그대로
듣고 싶어 꾸밈 없는 네 목소리
혹 오래되어
엉켜버린 오해라 해도
꼭 다시 한 번
느끼고픈 마음이 있어
맑은 오후 오늘 같은 날에
Como estas
햇살 속에 부서지던 우리"
27,정은지,사랑은 바람처럼,"조그만 창문 틈에 그대가 불어 올 때면
눈을 감아보네 추억들이 나를 부르네
난 여기에 아직 그대와 멈춰 있는데
그 사랑은 하얀 계절처럼
저무는 하늘빛처럼 날 아프게 하고
사랑은 바람처럼 내 곁을 스쳐갔지만
추억은 이 자리에 남아 날 살게 하죠
오래된 일기 속에 또 마주 보는 두 사람
기억을 더듬어 먼지 쌓인 추억을 꺼내면
날 그때로 다시 그때로 데려다주는데
그 사랑은 하얀 계절처럼
저무는 하늘빛처럼 날 아프게 하고
사랑은 바람처럼 내 곁을 스쳐갔지만
추억은 이 자리에 남아 날 살게 하죠
좋았던 그 많은 기억이
차갑게 흩어져버리고 날 떠나요
그 사랑은 왜 이렇게 아픈지
살아갈 수 없게 만드는 걸
사랑은 바람처럼 바람처럼
흘러 흘러 흘러가
내게 다시 다시"
28,민우,선물,"아무 생각 없이 눈을 떴을 때
창밖에 흰 눈이 내리고 있어
너에게 보여주려고
사진을 찍으려 할때
창밖에 니가 서있어
아무 이유 없이 웃는
니 모습 아름다워
입맞추고 싶은걸
변하지 않는 사랑에
행복한 하루하루가
나에겐 가장 큰 기쁨인 거야
우 이 겨울도 나에게는
따뜻하게 느껴져 니가 내 곁에 있어
온 세상이 아름답게 느껴져
우 너의 사랑 나에게는
가장귀한 선물이야
니가 내 곁에 있어
언제나 기분이 좋아
아무 이유 없이 웃는 나에게
고맙다며 안아주던 너였어
떠나지 않을 거라고
내 품에 있고 싶다고
언제나 행복한 순간이라고
우 이 겨울도 나에게는
따뜻하게 느껴져
니가 내 곁에 있어
온 세상이 아름답게 느껴져
우 너의 사랑 나에게는
가장귀한 선물이야
니가 내 곁에 있어
언제나 기분이 좋아
우 이 겨울도 나에게는
따뜻하게 느껴져
니가 내 곁에 있어
온 세상이 아름답게 느껴져
우 너의 사랑 나에게는
가장귀한 선물이야
니가 내 곁에 있어
언제나 기분이 좋아
우우 우우"
29,장덕철,예쁘다 (장&철),"오늘도 난 네가 너무 보고 싶어
무작정 집을 나설 준비를 해
혹시 비가 올까 우산을 챙겨
너와 걷는 이 길이 난 너무 좋아
술은 입에도 안 대던 내가
너랑만 있으면 자꾸 입을 대
함께 있는 이 시간이
1분 1초가 너무나 짧아
예쁘다 예쁘다 예쁘단 말 밖엔 난
할 말이 없어요 원래 이래요
그저 난 좋아서 좋아한단 말 밖엔
할 말이 없어요 너는 그래요
오 정말 큰일이야
나 사랑에 빠졌나 봐 너만 보이잖아
Tv를 봐도 너만 보이고
꿈을 꿔도 너만 나오고
내 머릿속은 온통 너야
밥은 항상 혼자만 먹던 내가
너와 같은 식탁에 마주 앉아
눈을 보며 또 웃고 있어
보고 있어도 또 보고 싶네
예쁘다 예쁘다 예쁘단 말 밖엔 난
할 말이 없어요 원래 이래요
그저 난 좋아서 좋아한단 말 밖엔
할 말이 없어요 너는 그래요
네 앞에만 서면 바보가 돼
며칠 밤을 새며 연습했던 난데
다른 건 내게 중요치 않아
내게 중요한 건 그냥 너야
예쁘다 예쁘다 예쁘단 말 밖엔 난
할 말이 없어요 원래 이래요
그저 난 좋아서 좋아한단 말 밖엔
할 말이 없어요 너는 그래요"
30,박보람,나를 사랑하지 않는 나에게,"어디서 어떻게 언제부터 시작된 걸까
불안함과 날 감싸 안은 외로움은
어떤 생각으로 하루를 보내는 걸까
아니 어쩌면 위태로이 버티는 걸까
어른이 돼야 한다고 견뎌야 한다고
나의 어린 날을 속여왔기에
나는 나를 사랑할 줄 몰라서
사랑받지 못한 그 시간에 익숙해져서
참을 수가 없을 만큼 힘이 든다면
그땐 모두 내려놓고 잠시 쉬어가도 돼
누가 날 좋아하겠어 나도 못하는데
온통 그 생각에 눈물이 흘러
나는 나를 사랑할 줄 몰라서
사랑받지 못한 그 시간에 익숙해져서
참을 수가 없을 만큼 힘이 든다면
그땐 모두 내려놓고 잠시 쉬어가도 돼
너무 아팠었다고 말도 못 하는 건
주저하다가 습관처럼 됐나 봐
이젠 잠시 내려놔도 돼
그동안 참 많이 힘들었다 어린 날들아
안아 주고 싶은 나의 닫힌 기억들
이젠 편히 쉬기로 해 외로웠던 날들아
외로웠던 날들아"
31,주우빈,My Universe,"Hmm 말해줘
잘 있는거니
바람도 공기도 차가워
저 별들이 이어진 끝에
내 맘 네게 닿았겠지
눈부신 너와 나의 조각들로
태어난 그 별들은 멀어졌지만
My Universe 넌 여전히 빛나 내게
눈 감아도 보이는 그 곳 아직 너인걸
참 좋은 날이야
인사하곤해
반가운 첫 눈이 내리면
저 무한한 하늘을 달려
네 두 손에 앉을테니
눈부신 너와 나의 조각들로
태어난 그 별들은 멀어졌지만
My Universe 넌 여전히 빛나 내게
눈 감아도 보이는 그 곳 아직 너인걸
비 눈물 아픔의 궤도
널 잃은 듯 하지만
기억해요
넌 나의 Universe
다시 내게 오는 길
광활한 저 우주에 자로 잰 듯이
어디서도 널 찾을 수 있어 my love
너를 담은 달빛은 져 본적이 없으니"
32,윤딴딴,그쵸 (Prod. By LA박피디),"온종일 그대와 있고 싶어
눈뜨기 전 그대 모습이
너무나 궁금하지만
기다려야 하겠죠
언젠가는 매일 아침을
같이 할 그대니까
늦은 밤 울려 대는 전화벨
잠들기 전 나의 모습이
너무나 궁금하다는
애교 넘친 말투에
그저 미소 질 뿐
아무 말 할 수가 없었어요
진정 사랑은 마음으로
하는 거죠 그쵸
우리 사랑을 아름답게 만들어
때론 힘들고 아플 때
지쳐 짜증이 좀 난다 해도
우리 그럴 때 뒤돌아보면
미소 머금을 예쁜 추억 만들어가
진정 사랑은 마음으로
하는 거죠 그쵸
우리 사랑을 아름답게 만들어
때론 힘들고 아플 때
지쳐 짜증이 좀 난다 해도
우리 그럴 때 뒤돌아보면
미소 머금을 예쁜 추억 만들어가
그쵸 그런 거겠죠
아니 그래야겠죠
하늘을 바라봐 우릴 보고 웃잖아
Oh
때론 힘들고 아플 때
지쳐 짜증이 좀 난다 해도
우리 그럴 때 뒤돌아보면
미소 머금을 예쁜 추억 만들어가
때론 힘들고 아플 때
지쳐 짜증이 좀 난다 해도
우리 그럴 때 뒤돌아보면
미소 머금을 예쁜 추억 만들어가"
33,유성은,내 마음이 너에게 닿았으면,"언제부터인지 나도 모르게
내 하루는 온통 너야 It's you
너로 물들었던 소중했던 날들
네 말투 네 표정 네 눈빛 그리워
네가 없는 이곳이 두렵다 해도
기다림 끝 그곳에서 네가 서있기를
선물 같던 추억을 간직한 채로
난 늘 여기 있을게
내 마음이 너에게 닿았으면
햇살처럼 따뜻했던 순간들
너 하나로 충분했어 Wish you
아무 이유 없이 힘이 들때면
내 손을 잡아준 그때를 기억해
네가 없는 이곳이 두렵다 해도
기다림 끝 그곳에서 네가 서있기를
선물 같던 추억을 간직한 채로
난 늘 여기 있을게
내 마음이 너에게 닿았으면
숨이 차오를 만큼 아파도 놓지 않을게
내가 널 찾을게
네가 없는 내 하루는 의미 없어
내 곁에서 처음 봤던 그 모습 그대로
Always my love
내 마음이 너에게 닿았으면"
34,시하,사랑했던 날,"돌아보면 참 많이 힘들었지
서로 많이 상처만 줬던 날
모진 말을 뱉어내며 가슴에 멍이 들어
아팠던 우리 시간들
빨리 잘 흘러갔지 우리 추억들
더 이상은 돌아갈 수 없는
후회뿐인 거니
우리가 만나서 사랑한 시간이
혹시라도 생각이 난다면
주저하지 말고 당장 달려와서
날 안아줘
너보다 멋지고 잘해주는 사람
없을 것 같아서
예전처럼 너를 기다릴게
돌아보니 참 좋았었던 시간들
곁에 없어 더 소중한가 봐 니가
하루 종일 무슨 생각 하는지도 모르고
발걸음만 더 늘어가
빨리 잘 흘러갔지 우리 추억들
더 이상은 돌아갈 수 없는
후회뿐인 거니
우리가 만나서 사랑한 시간이
혹시라도 생각이 난다면
주저하지 말고 당장 달려와서
날 안아줘
너보다 멋지고 잘해주는 사람
없을 것 같아서
예전처럼 너를 기다릴게
철없던 우리들 많이도 사랑했잖아
돌이킬 수 없는 시간들
너무 후회돼 니가 그리워
사랑해 다시는 할 수 없을 그 말
니가 아닌 사람은 싫어서
혼자서는 견뎌낼 수 없을 만큼
너무 아파
너보다 멋지고 잘해주는 사람
없을 것 같아서
예전처럼 너를 기다릴게"
35,한경일,우리 두 사람,"수많았던 날들 잊을 수도 없는 우리
우리 이야기들
그토록 사랑했었던
우리의 모습은 어디에 있니
가슴이 아파 눈물만 흘러나와
니가 니가 보고싶어서
함께였던 시간에 우리 우리
행복했던 공간에 이젠 이젠
한 순간의 꿈처럼
모든게 다 사라져 버린 우리 두사람
수많았던 날들 잊을 수도 없는 우리
우리 이야기들
그토록 사랑했었던
우리의 모습은 어디에 있니
가슴이 아파 눈물만 흘러나와
니가 니가 보고싶어서
함께였던 시간에 우리 우리
행복했던 공간에 이젠 이젠
한 순간의 꿈처럼
모든게 다 사라져 버린 우리 두사람
머리속에 맴도는 너
아직도 난 그리운데
어떻게해야 잊을 수 있니
함께였던 시간에 우리 우리
행복했던 공간에 이젠 이젠
한 순간의 꿈처럼
모든게 다 사라져 버린 우리 두사람"
36,투샤이,그녀...웃었다,"우리같이 걷던 그 거리에
왠지 몰래 설레이던 느낌
하필이면 그렇게 만나야 했는지
알 수 없어 운명이란 건
그저 스쳐 지난 향기에
뒤 돌아본 너와 난
그땐 몰랐었지 서로 사랑을 간절히
바라게 될 걸
Hey~ 미안하지만 이대로 나와 그녀를
그저 가만히 바라봐줄래~
세상에 어떤 것도 그녀와 바꿀 순 없어
The girl is mine

누가 보나 그녀는 날 원해
내게 준 그 미소 가득히
그나저나 넌 대체 뭘 생각하는지
알 수 없어 그 시꺼먼 맘
가끔씩 그녀 전화를 받고
밝아질 내 표정을
굳이 감추지도 아니 되려 당당하게
보이리란 걸
Hey~ 미안하지만 이대로 나와 그녀를
그저 가만히 바라봐줄래~
세상에 어떤 것도 그녀와 바꿀 순 없어
The girl is mine
뻔한 결과에 이러지 말고
더는 그녀를 혼란스럽게 하지마
가질 수 없는 사랑인걸 알아두길 바랄뿐야
Look at me girl~ show me your smile~
말해줘 나만이 아름다운 그댈 가질 수 있단 걸
세상에 어떤 것도 그녀와 바꿀 순 없어
The girl is mine
Hey~ 미안하지만 이대로 나와 그녀를
그저 가만히 바라봐줄래~
세상에 어떤 것도 그녀와 바꿀 순 없어
The girl is mine
Look at me girl~ show me your smile~
말해줘 나만이 아름다운 그댈 가질 수 있단 걸
세상에 어떤 것도 그녀와 바꿀 순 없어
The girl is mine"
37,아이유,아라로,"아라에 다닿을까 아라에 다닿을까
아라에 다닿을까 아라에 다닿을까
아라에 다닿을까 아라에 다닿을까
아라에 다닿을까 아라에 다닿을까

바람길 가차가차
바람길 가차가차
마음길 아라로 가니
바람길 물결 건너
바람길 하늘 지나
마음길 숨결 따라
아라에 다닿을까 아라에 다닿을까
아라에 다닿을까 아라에 다닿을까
아라에 다닿을까 아라에 다닿을까
아라로

바람길 가차가차
바람길 가차가차
마음길 아라로 가니
바람길 물결 건너
바람길 하늘 지나
마음길 숨결 따라
아라에 다닿을까 아라에 다닿을까
아라에 다닿을까 아라에 다닿을까
아라에 다닿을까 아라에 다닿을까
아라로

아라에 다닿을까 아라에 다닿을까
아라에 다닿을까 아라에 다닿을까
아라에 다닿을까 아라에 다닿을까
아라에 다닿을까 아라에 다닿을까
아라에 다닿을까 아라에 다닿을까
아라에 다닿을까 아라에 다닿을까
아라에 다닿을까 아라에 다닿을까
아라에 다닿을까 아라에 다닿을까"
