,가수,제목,가사
22,하동연,처음 그날처럼,"가야한다고 어쩔 수 없다고
너의 손 잡은 채
나는 울고만 있었지
언젠가는 꼭 돌아올 거라고
그땐 우리 서로 웃을 수 있을거라고
긴 기다림은 내게 사랑을 주지만
너에겐 아픔만 남긴 거 같아
이런 날 용서해 바보같은 날
언젠가 널 다시 만날 그날이 오면
너를 내 품에 안고 말할거야
너만이 내가 살아온 이유였다고
너 없인 나도 없다고
언젠가 힘든 이 길이 끝이나는 날
그대 곁에서 내가 눈 감는 날
기억해 나의 사랑은
니가 마지막이었단 걸
처음 그 날처럼
눈을 감으면 잊혀져 버릴까
슬픈 밤에도 쉽게 잠들 수 없었지
꿈에서라도 널 보게 된다면
눈물 흐를까봐 눈을 뜰 수가 없었어
긴 기다림은
내게 사랑을 주지만
너에겐 아픔만 남긴 거 같아
이런 날 용서해 바보같은 날
언젠가 널 다시 만날 그날이 오면
너를 내 품에 안고 말할거야
너만이 내가 살아온 이유였다고
너 없인 나도 없다고
언젠가 힘든 이 길이 끝이나는 날
그대 곁에서 내가 눈 감는 날
기억해 나의 사랑은
니가 마지막이었단 걸
처음 그 날처럼"
23,쿨 (COOL),송인(送人),"세상엔 많은 사람이
있는걸 알아
하지만 너를 대신 해줄
수 없는걸 알아
이 세상에서 한 사람만
사랑하길
그 역시 나이기를 원했던
네맘 다 알아
널 알고 있어 아무말 하지마
야위어 가는 너의
얼굴을 보면서
눈물만 흘리는 나를 이해해 줘
얼마후엔 너를 먼저 보낼
마지막 내 부탁을
들어줄 수 있니
그곳엔 너와 함께 할
내가 없을테니
조금만 참고 기다려주길 바래
오늘까지만 행복한 것을 난 알아
내일은 니가 없는 세상을
살아야함을
견딜 수 없을 거라고 생각해
널 따라 내가 갈거란
사실을 알면서
화만 내려는 너의 맘을 알아
얼마후엔 너를 먼저 보낼
마지막 내 부탁을 들어줄 수 있니
그곳엔 너와 함께할 내가
없을테니
조금만 참고 기다려주길 바래
자신없어 널 대신 사랑할
사람을 만나야 하는게 난 두려워
내곁에 있는 그 날까지 맘에
없는 말
제발 하지마 나의 뜻대로 할께"
24,조성모,화살기도,"잊혀지게 해달라고
단 한번에 잊혀지게
아니라면 의미없는 삶을
끝내 달라는 기도만
끝내 그중에 어느 하나도
나를 위해 허락된 건 없었어
아주 작을테지만 행복했던 니 모습
그 기억에만 메달릴 뿐
이젠 길을 걷다가도
혹시나 하고 두리번거려봐
우연이라도 널 볼 수 있을까
꼼짝도 않은채
너를 찾아 보곤해
아주 오랜 세월이 흘러
널 알아볼 수 없을 때가 되도
너를 보낸 이별이
미움이 아닌걸 알려 줄 수만 있다면

어떤 계절도 어떤 하늘도
너의 생각 떨칠 수는 없었어
많이 후회될거야 감춰뒀던 내사랑
다 줄수 없었던 아픔들
이젠 길을 걷다가도
혹시나 하고 두리번거려봐
우연이라도 널 볼 수 있을까 꼼짝도 않은채
너를 찾아 보곤해
아주 오랜 세월이 흘러
널 알아볼 수 없을 때가 되도
너를 보낸 이별이
미움이 아닌걸 알려 줄 수만 있다면
끝없는 내 슬픈 기도만"
25,로이킴,이기주의보,"넌 내게 자꾸 기대하지만
착각하진 마
You're just fooling yourself
영원한 사랑 꿈꾸겠지만
어렵기만 해
As time goes by
선은 넘지 마 지금 이 거리가 좋아
우리 사인 뭐야 물어보진 마
Just make love just do love yeah
그래 나를 좀 바라봐
내가 원하는 게 보이니
너무 뜨거워 손 떼고 싶은 그런 사랑
다시는 하기 싫은데
살짝 차가워 적당히 시원한 그런 사랑
이면 더 편안할 텐데
너란 행성 나란 별 그 사이 은하수처럼
완벽한 그 틈만 있다면
더하지도 덜하지도 않고 좋을 거야
이런 날 알아줄래
시간은 계속 지나가고
나는 떠나야만 하고
너도 알면서 왜 그러는 거니
너무 원하지도 말고
넘치게도 주지 말고
조금 더 내게 맞춰줘
나쁜 거 알아 이기적인 것도 맞아
근데 나도 아파 모르니
너무 뜨거워 손 떼고 싶은 그런 사랑
다시는 하기 싫은데
살짝 차가워 적당히 시원한 그런 사랑
이면 더 편안할 텐데
너란 행성 나란 별 그 사이 은하수처럼
완벽한 그 틈만 있다면
더하지도 덜하지도 않고 좋을 거야
이런 날 알아줄래
사실은 말야 두려운 거야
이런 날 미워하진 마
그러면서 난 왜 사랑을 또 바래
또다시 Love
너무 뜨거워 손 떼고 싶은 그런 사랑
다시는 하기 싫은데
살짝 차가워 적당히 시원한 그런 사랑
이면 더 편안할 텐데
너란 행성 나란 별 그 사이 은하수처럼
완벽한 그 틈만 있다면
더하지도 덜하지도 않고 좋을 거야
이런 날 알아줄래"
26,김재환,어떤 날엔,"어디쯤인 건지
그대와 나 있는 곳 이렇게
그저 떠올리기만 해도 나는
떨림을 느껴요
당겨 안을 수도
모질게 지울 수도 없는 내 맘
사랑인 듯이 벅차다가
그리움에 자꾸 아파와요
어떤 날엔 그대가
어떤 날엔 웃어요
멀리서 바라보는 일
너무 애가 타서 난
한 번 더 그대
곁에 있고 싶어요 가까이
크게 부를 수도
조용히 지울 수도 없는 내 맘
뭐든 다 할 듯 가쁘다가
주저앉아 눈물을 삼켜요
어떤 날엔 그대가
어떤 날엔 울어요
행복을 빌어주는 일
너무 어려워서 난
한 번 더 그대
곁에 가고 싶어요 그대여
매일 다른 맘이라서
뭐라 말을 해야 할까
그대만 볼 수 있다면
언제라도 벅차오르는
애틋한 기억 그런 사람 나이기를
어떤 날엔 그대를
어떤 날엔 그려요
모른 체 참아내는 일
너무 힘에 겨워 난
맘이 가는 대로
그렇게 맘껏 슬퍼져요
어떤 날엔 그대를
어떤 날엔 빌어요
혼자서 사랑하는 일
조금 서러워져 난
흐르는 눈물
닦아 주러 와줘요 그대여"
27,미유 (Mew),이별하는 법,"돌이킬 수 없는 우리
지워야만 하는 기억
잡히지 않는 너의 이 온기만
잔잔하게 남아있어
네가 없는 곳은 이젠 의미가 없어
우리 사랑이면 다 된다고 말했잖아
낯선 사랑 속에 널 닮은 사랑을 찾아
집에 가는 길에 또 네가 생각나
좋았었던 한때 그날들이 마음에 박혀서
돌아서버린 너를 다 잊지 못했어
미안하단 너의 마지막에 많이도 울었어
오늘은 너를 잊어보려 해
네가 없음에 난 편해질 이유를 찾아
애써 괜찮은 척 잘 지내보려 해봤어
낯선 사람 속에 널 닮은 사람을 찾아봐도
너의 빈자릴 채워주질 못하더라
좋았었던 한때 그날들이 마음에 박혀서
돌아서버린 너를 다 잊지 못했어
미안하단 너의 마지막에 많이도 울었어
오늘도 너를 잊을 수 없나 봐
언제부터인 건지 되돌릴 순 없는지
계절이 지나도
너와의 추억은 참 아름다워서
사랑한다 표현 잘 안해서 투정 부린 거니
멀어져 버린 너의 손 잡지 못했어
아직까지 이 말 나 못했어 널 사랑한다고
그래 난 너를 잊지 못하나 봐
오늘따라 네가 그리워지나 봐"
28,김종국,고맙다,"이제부터 내가 하는 말
태어나서 처음 하는 말
어색하고 참 머쓱하긴 하지만
널 만나고 함께한 날부터
웃음으로 대신 했던 말
항상 눈으로만 했던 말
니 손 잡으며 너의 입술에 입 맞추며
널 어루만지며 내 품에 너를 안으며
나의 가슴이 했던 말
고맙다 내게 와줘서 고맙다 기다려줘서
더 외롭지 않게
이렇게 나와 함께해줘서
사랑해 말해줄 사람 내게도 만들어줘서
그게 다 너라서
니가 내 여자라서 고맙다
너를 만나지 못했다면
이런 행복도 몰랐다면
이처럼 좋은 사랑도 할 수 없었다면
얼마나 세상이 아름다운지 모른 채
그런 채 살았을 텐데
고맙다 내게 와줘서 고맙다 기다려줘서
더 외롭지 않게
이렇게 나와 함께해줘서
사랑해 말해줄 사람 내게도 만들어줘서
그게 다 너라서
니가 내 여자라서 고맙다
난 잊지 않을게 난 변치 않을게
산다는게 힘에 부쳐도
내 눈물 닦아주는 대신
더 크게 울어줄 너
이 마음 지킬게 나 영원히
시간이 흐르고 흘러
아주 먼 훗날 그 날엔
함께 되돌아볼 추억에
난 또 감사하겠지
이토록 고마운 마음
나눠서 갚을 수 있게
살아가는 동안
내게 널 허락해줘 고맙다
니 남자로 날 살게 해줘서"
29,소향,잊지 말아요,"차가운 바람이 손 끝에 스치면
들려오는 그대 웃음소리
내 얼굴 비치던 그대 두 눈이
그리워 외로워 울고 또 울어요
입술이 굳어버려서
말하지 못했던 그 말
우리 서로 사랑했는데
우리 이제 헤어지네요
같은 하늘 다른 곳에 있어도
부디 나를 잊지 말아요
눈물이 입을 가려서
말하지 못했던 그 말
우리 서로 사랑했는데
우리 이제 헤어지네요
같은 하늘 다른 곳에 있어도
부디 나를 잊지 말아요
혹시 알고 있나요
뒤돌아서 가슴 쥐고 그댈
보내주던 그 사람
그 사람이 바로 나예요
그 사람을 사랑해줘요
같은 하늘 다른 곳에 있어도
언젠가는 돌아와줘요
우리 서로 사랑했는데
우리 이제 헤어지네요
같은 하늘 다른 곳에 있어도
부디 나를 잊지 말아요
부디 나를 잊지 말아요"
30,최도영(CANDO),니 말이면 다 믿을게,"요리도 해줄게 쉐픈 아니지만
예쁜 카페서 사진도 찍어줄게
비오면 가끔 옛사랑 생각이 나도
그 허전함 내가 채워줄게
일을 하는 시간 빼고
잠을 자는 시간 빼고
외로울 틈 조차 없도록 내가 잘할게
니 말이면 다 믿을게 아이처럼
부족한게 내가 싫은게
있다면 말해 고칠게
니 말이면 다 믿을게 바보처럼
세상이 멈춘것만 같았어
널 처음 만났던 그날부터
일을 하는 시간 빼고
잠을 자는 시간 빼고
외로울 틈 조차 없도록 내가 잘할게
니 말이면 다 믿을게 아이처럼
부족한게 내가 싫은게
있다면 말해 고칠게
니 말이면 다 믿을게 바보처럼
너와난 운명인 걸 느꼈어
널 처음만났던 그날부터
난 니가 없으면 하루도 안돼
모든게 그모든게 다 무의미해
그렁거리는 너의 눈을 보는 일
한숨 쉬면서 가슴 치는 일 없을거야
니 말이면 다 믿을게 아이처럼
부족한게 내가 싫은게
있다면 말해 고칠게 oh
세상이 멈춘것만 같았어
널 처음만났던 그날부터"
31,이병찬,사랑일 뿐야,"나를 어떻게 생각하냐고
너는 내게 묻지만
대답하기는 힘들어
너에게 이런 얘길 한다면
너는 어떤 표정 지을까
언젠가 너의 집 앞을 비추던
골목길 외등 바라보며
길었던 나의 외로움의 끝을
비로소 느꼈던 거야
그대를 만나기 위해
많은 이별을 했는지 몰라
그대는 나의
온몸으로 부딪혀
느끼는 사랑일 뿐야
나를 어떻게 생각하냐고
너는 내게 묻지만
대답하기는 힘들어
너에게 이런 얘길 한다면
너는 어떤 표정 지을까
언젠가 너의 집 앞을 비추던
골목길 외등 바라보며
길었던 나의 외로움의 끝을
비로소 느꼈던 거야
그대를 만나기 위해
많은 이별을 했는지 몰라
그대는 나의
온몸으로 부딪혀
느끼는 사랑일 뿐야"
32,짙은,City light,"우리는 흘러흘러
바다로 향해가지만
우리의 이야기는
도시의 불빛들로 가려져
비 오는 여름날에
낡고 작은 스쿠터를 타고
끝없이 부는 비바람을
견뎌 나아가 보려 하고 있어
꽃 향기에 취해서
밤바람에 날아올라
내 마음은 한곳을 향해 있어
너의 손을 잡고서
할 수 있는 전부를 걸어
범람하는 이 도시를 떠나자
옷깃은 헤어지고
피부도 갈라지지만
사랑해 한마디로
강해진 너를 바라보았어
너와 나의 여행은
강처럼 흘러 바다로 갈 수 있을까
글쎄 모르겠어 난
고민없이 그냥 떠나 볼까
꽃 향기에 취해서
밤바람에 날아올라
내 마음은 한곳을 향해 있어
너의 손을 잡고서
할 수 있는 전부를 걸어
범람하는 이 도시를 떠나자
언제나 너를 사랑해"
33,심태윤 (Stay),짝,"심태윤-짝




나야 모르겠니 초등학교때
널 괴롭히던 장난꾸러기 짝
나야 곱슬머리 고무줄 자르며 약올리던 짝

생각나니 책상에 반으로 금을 궈놓고
넘어오지 말라며 우리가 다투던 일들
기억나니 내가 널 자꾸만 괴롭힌다며
짝을 바꿔달라며 울며 이르던 기억



그때는 울보였는데 통통해 귀여웠는데
이젠 긴 머리에 날씬한 예쁜 숙녀구나
너만큼 나도 변했지 수염도 까맣게 나고
변한 내 모습을 보면서 넌 왜 자꾸 웃니
널보니 좋구나 다시 또 순수해져서
너 예뻐 사랑스럽다 야



나야 모르겠니 통통한 널
뚱뚱하다며 널 마구 놀리던 짝
나야 심술쟁이 너의 치말 들춰 널 울렸던 짝

생각나니 갑자기 소낙비 쏟아지던날
나는 비를 맞으며 네게 우산 줬던일
기억나니 옆반에 다른애가 널 괴롭혀
내가 소리지르며 널 위해 싸웠었던일



그때는 울보였는데 통통해 귀여웠는데
이젠 긴 머리에 날씬한 예쁜 숙녀구나
너만큼 나도 변했지 수염도 까맣게 나고
변한 내 모습을 보면서 넌 왜 자꾸 웃니
널보니 좋구나 다시 또 순수해져서
너 예뻐 사랑스럽다 야"
34,악동클럽,Remember,"tell me why you come to me
tell me why you want my love
나를 이렇게 쉽게 떠날꺼라면
you are always on my mind
I can't live without you love 다시 내게 돌아와
tell me why I don't wanna say goodbye
상관없어 내맘 걱정하지마 난 괜찮아
어차피 다 지난 기억속에
희미한 나만 남아있을뿐
널 사랑했던 그순간 tonight
오랜 시간뒤엔 잊혀지겠지 다른 사랑도 있겠지
가끔 너를 닮은 뒷모습 보면 가던길 멈출 테지만
정말 나를 사랑하긴 했는지 너무 서둔건 아닌지
매일 잠이드는 그순간마다 때 늦은 눈물 흘려도
마지못해 살겠지 추억 속에 남겨져
끝내 지우지 못할 그리움속에
많이 울어야겠지 끝없이 날 버리며
너를 사랑한만큼 baby please let go
지난 날들은 그저 추억을 메꿔
텅빈 가슴을 내눈물로 채우며
너무 아픈날들 난 긴밤을 새우며
내맘을 숨기기에는 이미 깊어진 상처
내속에 남겨져 가끔씩 꿈속에 잠겨
귓가를 간지럽히는 너의 목소리가 들려
그리움에 눈물만 흘러
아직 눈감으면 나의 입술에 웃음 그리던 널느껴
그손 잡아보려 눈을 떠보면 외로이 눈물만 흘러
tell me why you come to me
tell me why you want my love
나를 이렇게 쉽게 떠날꺼라면
you are always on my mind
I can't live without you love 다시 내게 돌아와
내가 어떻게 너를 잊을수 있겠니
내삶이 끝나 나를 잊어도
마지못해 살겠지 추억속에 남겨져
끝내 지우지 못할 그리움속에
많이 울어야겠지 끝없이 날 버리며
너를 사랑한만큼
내삶이 끝나는 그 날까지 난 애타게 기다리겠지
오지 않을걸 알지만
하지만 오랜시간 후 널 다시 만날 수
있는 순간까지 넌 내 전부니까 goodbye"
