,가수,제목,가사
61,스윗소로우 (SWEET SORROW),간지럽게,"간지럽게 가끔은 한번쯤
부드럽게 그녀의 눈을 보며 다가가
말해봐 이렇게 난 너를 사랑한다고
촌스럽게 망설이지 말고
당당하게 그녀의 맘을 향해 달려가
얘기해봐 때론 유치한 것도 괜찮아
그녀도 원할 꺼야
오늘도 말 못하면 바보
사랑은 표현이야

매일 봐도 예뻐 너무 보고 싶었어
그저께 새로 한 머리도
참 잘 어울려 꿈 속에서 만나
하루 종일 너만 생각나
아무리 생각해도
나에겐 너 밖에 없다고
쑥스럽게 말 돌리지 말고
부끄럽게 생각할 필요 전혀 없잖아
걱정마 오직 그녀만을 위한 얘긴걸
생뚱맞게 던져도 괜찮아
자신 있게 용기를 내봐 바로 이 순간
얘기해봐 집에 가서 후회하지 말고
그녀를 웃게 해봐

내 어깨는 네 꺼
네가 힘들면 난 더 아파
난 항상 네 편이야
너라면 할 수 있어
I believe you can fly
말 돌리지 말고
부끄럽게 생각할 필요 전혀 없잖아
걱정 마 오직 그녀만을 위한 얘긴걸
생뚱맞게 던져도 괜찮아
자신 있게 용기를 내봐 바로 이 순간
얘기해봐 집에 가서 후회하지 말고
간지럽게 가끔은 한번쯤
부드럽게 그녀의 눈을 보며 다가가
Show your love
이렇게 난 너를 사랑한다고
촌스럽게 망설이지 말고
당당하게 그녀의 맘을 향해 달려가
얘기해봐 때론 유치한 것도 괜찮아
그녀도 원할 꺼야
그래도 말 못하면 바보
사랑은 표현이야

Show your love"
62,하동균,"다시 사랑한다면 (Feat. 김보아, 맹지나, 전혜원)","좋은 일들이 있을 때
너의 이름을 부를 때
다 잊었다고 믿을 때
네 사진 한 장이 눈에 띌 때
하얀 내 눈물이 흐를 때
작은 내 두손을 적실 때
누군가 보고 싶을 때
혼자인 사실이 서글퍼질 때
멀리 왔어도 나
그 때로 돌아가
널 사랑했던 시간 속에
하루도 하나도
잊지도 못 한채로
난 널 그리워해 아직
또 오늘이 지나고
내일이 다가와도
난 널 사랑할게 많이
너와 닮은 사람 만날 때
너와 같은 향기스칠 때
너를 꼭 안는 꿈 꿀때
그꿈이 짧아서 아쉬울 때
한숨이 눈치 없이 나올 때
자꾸 네 생각이 커질 때
왜 난 네 집 앞에 있는지
왜 너의 방 안이 궁금한지
이미 난 늦었지만
그 때로 돌아가
네 곁에 살던 시간 속에
하루도 하나도
잊지도 못 한채로
난 널 그리워해 아직
또 오늘이 지나고
내일이 다가와도
난 널 사랑할게 많이
내 이별을 되돌릴 수 있다면
다시 돌아갈 수 있다면
사랑해 란 말보다 더
먼저 미안해 말할게
내가 사랑할 그 사람
또 나를 사랑해 줄 사람
왜 이제서야 너 라는걸 아는지
나처럼 하나도
잊지도 못 했다면
난 뒤 돌아갈게 다시
또 오늘이 지나고
내일이 오기 전에
널 더 사랑할게 많이
하루도 하나도
잊지도 못 한채로
또 오늘이 지나고
내일이 다가와도
널 사랑할게 많이
미안해 늦기 전에
내 맘 깊은 곳에 그 말을 할게
널 사랑해 더 늦기 전에

나 이제 널 아프게 하는 일은
없을 거라는 걸 믿어줄래"
63,윤하 (YOUNHA),먼 훗날에 (원곡가수 박정운),"잊으려 잊으려 해도
잊을 수 없는 그 얼굴
지우려 지우려 해도
지울 수 없는 그 이름
이별을 아쉬워하며
나의 품에 안겨 고개 숙인 너
가슴속 깊이 간직한 네게
하고 싶었던 그 한마디 남겨둔채
돌아서는 슬픈 내모습뒤로
울먹이는 너를 느끼며
먼훗날에 너를 다시 만나면
사랑했다 말을 할꺼야
때로는 외로움속에
때로는 아쉬움속에
세월이 흐른 어느날
난 홀로 울고 말았지
이별을 아쉬워하며
나의 품에 안겨 흐느끼는 너
마음속깊이 간직한 네게
하고 싶었던 그 한마디 말 못하고
돌아서는 슬픈 내모습뒤로
울먹이는 너를 느끼며
먼훗날에 너를 다시 만나면
사랑했다 말을 할꺼야
나는 너의 마음 알고 있을까
너를 진정 사랑했다고
먼훗날에 너를 다시 만나면
사랑했다 말을 할꺼야"
64,이승기,마지막 그 한마디,"내가 널 기다릴게
그 말 한마디를 난 못해서
또 오늘도 나는 니 곁에서
맴도는데
널 울게 했었던
아프고 아팠던 추억 때문에
마지막 그 한 마디
가지마 이 말 못했어
사랑한단 그 한마디
기다려달란 그 말이
입가에만 계속 맴돌아
못다한 말이 날 아프게 해
다치고 다친 가슴에
속으로 우는 가슴에
아무 말 못하고 내 추억은 저
바람을 타고
눈물 뒤에 숨어 널 기다려
널 울게 했었던
아프고 아팠던 추억 때문에
마지막 그 한 마디
사랑해 이 말 못했어
사랑한단 그 한마디
기다려달란 그 말이
입가에만 계속 맴돌아
못다한 말이 날 아프게 해
다치고 다친 가슴에
속으로 우는 가슴에
아무 말 못하고 내 추억은 저
바람을 타고
눈물 뒤에 숨어 널 기다려
이러면 안되는데
사랑한다는 그 한마디
기다려달란 그 말이
입가에만 계속 맴돌아
못다한 말이 날 아프게 해
다치고 다친 가슴에
속으로 우는 가슴에
아무 말 못하고 내 사랑은 저
바람을 타고
눈물 뒤에 숨어 널 기다려"
65,앨리스 (ALICE),내 안의 우주,"운명처럼 마주칠 거야
우린 지금 알지 못해도
시간이란 궤도를 타고 가서
그 날은 너의 눈앞에 서 있을게
함께 꾸는 행복을 먹고
어둠을 향해 빛을 내
아름다운 별들로 채워나갈 거야
나의 꿈과 너의 꿈 있으니까
My Melody 바람을 올라타
I'll fly away 새롭게 피어나
눈이 부신 세상
너와 같이 걷는 기적 같은 일이
이제 쓰여질 시간이니까
눈물 깊은 강이 버티고
절망의 큰 산에 막혀도
네가 있어 찬란한 내 안의 우주엔
끝도 없이 펼쳐진 희망의 꽃
My Melody 바람을 올라타
I'll fly away 새롭게 피어나
눈이 부신 세상
너와 같이 걷는 기적 같은 일이
이제 쓰여질 시간이니까
미로 같은 갈림길
너와 함께라면 난 괜찮아
My Melody 네 곁에 닿는 날
I'll fly away 기쁨이 차올라
버거웠던 기나긴 이 길에
나를 안아준 네 품에
반짝여줄게 항상 이렇게
The power of love love love
The power of love love"
66,엔알지 (NRG),티파니에서 아침을,"우유빛 커튼 나풀거릴때
잠이든 그대 뺨에 키스를
영원히 모든 아침과
또 숱한 밤들을 함께 하길
매년 결혼기념일 그대의 생일
몰디브 해변가에 앉아서
오로지 둘만의 축젤
달빛의 노래를 함께 하길
원하는 모든걸 줄꺼예요
그대만 위해
하늘의 별도 따다 줄게요
거짓말 아녜요나를 믿어요
맹세 할께요
아직은 담장너머로 그댈
훔쳐보는게
내가 할수있는 전부지만
언젠간 그대를 향해
자유로이 날꺼예요
This is my love
저는 유민이예요
그애를 처음 본건 여름이
끝날 무렵 늦은 오후였어요
성진이형 명훈이형
못 올라갈 나무
쳐다보지도 말라고 하지만
두고 보세요
나는 그애와 꼭 결혼 할거예요
그애를 행복하게 해줄 수 있는
사람은 나밖에 없어요
나밖에
너무 투명해 그대 눈빛은
그대와 눈 마주 칠때마다
심장이 멈출것 같아 늘
고개 숙이죠
오늘도 난
원하는 모든걸 줄꺼예요
그대만 위해
하늘의 별도 따다 줄게요
거짓말 아녜요나를 믿어요
맹세 할께요
아직은 담장너머로 그댈
훔쳐보는게
내가 할 수있는 전부지만
언젠간 그대를 향해
자유로이 날꺼예요
This is my love"
67,녹색지대,괜찮아,"널 언제까지 기다려야
나에게 올런지
그저 멀리서 널 바라와 왔지만
날 언제까지 힘들게 할
너일지는 몰라도
널 품에 안던 그날만은 기억해
알고 있어 친구들에게 들었어
그와 헤어졌다고
그래서 힘들어 한다고
네가 외로울 때
그땐 나를 생각해
아직 난 그대로야
지금껏 널 원해왔어
자 괜찮아 이젠 그대로
내게 와줘
날 아프게 했던 만큼
사랑해 주면 돼
난 괜찮아 정말 남은 건
너의 맘뿐
지금 그대로 나의 품에 안겨봐

알고 있어 친구들에게 들었어
그와 헤어졌다고
그래서 힘들어 한다고
네가 외로울 때
그땐 나를 생각해
아직 난 그대로야
지금껏 널 원해왔어
자 괜찮아 이젠 그대로
내게 와줘
날 아프게 했던 만큼
사랑해 주면 돼
난 괜찮아 정말 남은 건
너의 맘뿐
지금 그대로 나의 품에 안겨봐
예전 그대로 나의 품에 다시"
68,인피니트,Amazing,"so amazing so amazing
왜 이럴까 내가 이상해
하루 종일 실실 웃고 있어
넋 나간 듯이 미친 것 처럼
욕 먹어도 뭐 이리 담담한지
뭔가 허전해 뭔가 어색해
분명 뭘 놓친 건데
girl 뭐를 잊었을까
머리를 다친 것 같아
근데 왜 이리 니가 안와 babe babe
왜 이리 연락 없지 babe babe
쿵 심장이 떨어져
이거였어 잃어버린게
amazing 너랑 amazing 나랑
amazing 어째 저째 남이 된거야
amazing 너랑 amazing 나랑
amazing 그래 들어봐
높은 건물이 없어서
좋다던 그 거리도
다른 남자와 손 잡고 거닐고
어차피 남이고 근데도 못 잊고
지우고 지워도 너 하나 뿐인 놈
이리 저리 치인 나 상처 투성 내 몸
갈 길이 없어 숨쉴 날 없이
두리번 두리번 찾은 건
니 눈을 통해 봤던 나 널 찾아가
모른 척 쭉 살걸 그랬어
생각하니 맘이 너무 아파
넋 나간 듯이 미친 것처럼
정신 놓고 살다 잊었으면
뭐가 문제야 뭐가 어때서
어차피 끝난 건데
girl 아파 한다 해서
달라질 것도 없잖아
너는 다신 내게 안와 babe babe
다신 볼 수 없어 babe babe
툭 눈물이 떨어져
이런거야 니가 없단게
난 아무래도 난 이대로는
지낼 수 없을 듯 해 너인걸
내 전부였고 날 살게했던 for you
너는 다신 내게 안와
다신 볼 수 없어
툭 눈물이 떨어져
이런거야 니가 없단게
amazing amazing
amazing 어째저째 남이 된거야
amazing 너랑 amazing 나랑
amazing 어째 저째 남이 된거야"
69,스탠딩 에그,그 자리에 있어,"네가 떠나도 그 자리에 있어
한 걸음조차 움직일 수 없어
네가 두고 간
우리 추억이 너무 무거워서
한참이 지나도 움직일 수 없어
추억을 버려도 아무 소용없어
네가 떠날 때
나의 마음도 너를 따라가서
사랑이 또 온다해도
아무 소용없어 네가 아니라면
보고싶은 마음 접어서
눈물로 모두 다 삼켰어
가슴이 가득 차서 더는 안되겠어
한번이라도 널 봐야지
이 마음 한번에 비우지
다시 채울 수 있게 널 보여줘
나도 모르게 여기까지 왔어
걷다가 보니 그 자리에 있어
네가 두고 간 우리 추억이
너무 눈부셔서
한참이 지나도 움직일 수 없어
추억을 버려도 아무 소용없어
네가 떠날 때
나의 마음도 너를 따라가서
사랑이 또 온다해도
아무 소용없어 네가 아니라면
보고싶은 마음 접어서
눈물로 모두 다 삼켰어
가슴이 가득 차서 더는 안되겠어
한번이라도 널 봐야지
이 마음 한번에 비우지
다시 채울 수 있게 널 보여줘
변해가는 너를 바라보며
끝이란걸 이미 알면서도
행복했어 우리가 함께라면
차가웠던 너의 눈을 닮아서
아무리 계절이 바뀌어도
난 아직도 네가 없는 겨울에 살아
보고싶은 마음 접어서
눈물로 모두 다 삼켰어
가슴이 가득 차서 더는 안되겠어
한번이라도 널 봐야지
이 마음 한번에 비우지
다시 채울 수 있게 널 보여줘
보고싶은 마음 접어서
눈물로 모두 다 삼켰어
가슴이 가득 차서 더는 안되겠어
한번이라도 널 봐야지"
70,주보라,네가 없다 (Without You),"서툰 작별이었는지
아련한 슬픔 속에 눈물이
멈추질 않아
너무나 어렸던 걸까
내 이기적임에 너를
보내고 말았던 걸까
우리 헤어지자고 말한지
딱 하루 뒤 잠깐의 실수였단 걸
뒤늦게 깨달아버린 순간
아침마다 듣던 네 목소리
따스한 네 품이 벌써
그리운 내가 싫어져
바보처럼 너를 버린 내가
왜 이제와서 눈물을 흘리는지
내 마음을 알 수 없는게 더 아파
서툰 사랑이었을까
나 항상 너에게 없는
사람처럼 느껴질때가 많았어
우리 헤어지자고 말한지
딱 하루 뒤 잠깐의 실수였단 걸
뒤늦게 깨달아버린 순간
아침마다 듣던 네 목소리
따스한 네 품이 벌써
그리운 내가 싫어져
바보처럼 너를 버린 내가
왜 이제와서 눈물을 흘리는지
내 마음을 알 수 없는게 더 아파
이미 뱉어버린 작별인사 안에서
우리 사랑했던 그 기억들만
아침마다 듣던 네 목소린 이제
어제처럼 오늘도 나에게
널 사랑한다 할 것만 같은데
들리지 않아
바보처럼 너를 버린 내가
왜 이제와서 눈물을 흘리는걸까
내 마음을 알 수 없는게 더 아파"
71,박보람,나를 사랑하지 않는 나에게,"어디서 어떻게 언제부터 시작된 걸까
불안함과 날 감싸 안은 외로움은
어떤 생각으로 하루를 보내는 걸까
아니 어쩌면 위태로이 버티는 걸까
어른이 돼야 한다고 견뎌야 한다고
나의 어린 날을 속여왔기에
나는 나를 사랑할 줄 몰라서
사랑받지 못한 그 시간에 익숙해져서
참을 수가 없을 만큼 힘이 든다면
그땐 모두 내려놓고 잠시 쉬어가도 돼
누가 날 좋아하겠어 나도 못하는데
온통 그 생각에 눈물이 흘러
나는 나를 사랑할 줄 몰라서
사랑받지 못한 그 시간에 익숙해져서
참을 수가 없을 만큼 힘이 든다면
그땐 모두 내려놓고 잠시 쉬어가도 돼
너무 아팠었다고 말도 못 하는 건
주저하다가 습관처럼 됐나 봐
이젠 잠시 내려놔도 돼
그동안 참 많이 힘들었다 어린 날들아
안아 주고 싶은 나의 닫힌 기억들
이젠 편히 쉬기로 해 외로웠던 날들아
외로웠던 날들아"
72,교이,후회해줘 (Feat. 윤수),"내 앞에서 왜 우는거야
그렇게 울 만큼 힘든거라면
나를 놓지 말아야지
너무 이기적이잖아
니가 그렇게 울어버리면
의미 두게 되잖아 내가
그래도 더 이상은
변해가는 널 보면서도
애써 모르는 척 그만할래
나 도저히 도저히 못 버티겠어 그래
결국엔 내가 하네 이 말
이제 우리 헤어지자 이 말이
너는 내게서 듣고 싶었던 거잖아
니가 내 손을 놓은 거야
언제든 후회하며 힘들었으면
지금의 나보다도 더 힘들었음 좋겠어
그래 봤자 좋은 사람으로
남을 수 없는 거 알잖아
좋은 이별이 어디 있어
끝까지 넌 참 나쁘다
내가 널 미워할 수라도 있게
못된 말이라도 했어야지
그래도 더 이상은
우린 끝이란 걸 알면서
나 혼자 잡고 있지 않을래
도저히 도저히
널 잡고 있을 수가 없어
결국엔 내가 하네 이 말
이제 우리 헤어지자 이 말이
너는 내게서 듣고 싶었던 거잖아
니가 내 손을 놓은 거야
언제든 후회하며 힘들었으면
지금의 나보다도 더 힘들었음 좋겠어
어렵겠지만 나도 이제
널 놓아주려 하는데
겨우 잡은 맘 흔들리게
왜 이제와 날
사랑하는 척 하는 거야 너
이제 정말 그만해 나
괜찮으니까 그냥 차갑게 나를
떠나줘 그 대신 행복하지는 마
내가 힘들었던 것 만큼
아니 몇 배 더 힘들었음 좋겠어
그래야 내가 조금은
버틸 수 있을테니까"
