,가수,제목,가사
785,어반자카파,Just A Feeling,"Just a Feeling
느낀 그대로 말해
Think about it
주저하지마
Just be waiting
이젠 준비가 됐어
너를 내게 줘
내가 갖겠어
처음부터 다
날 보여 줄 순 없지
신비스런 분위기로
호기심을
자극하는 것도 괜찮아
궁금해 미칠 것만큼
결국 너는 내게 오게 될 거야
원한다면 내길 걸어도 좋아
한 걸음씩 조금 더
네게로 다가가
널 차지하고 말거야
Just a Feeling
느낀 그대로 말해
Think about it
주저하지마
Just be waiting
이젠 준비가 됐어
너를 내게 줘
내가 갖겠어
딴 사람과 다정한
내 모습을
살며시 보여 줄 거야
그에게는 조금
미안한 일이지만
널 갖기 위해서니까
어쩔 줄을 몰라 하는 니 표정
어쩜 그리 숨기지를 못하니
느낄 수가 있었어
내 곁의 그 사람
쳐다보는 니 시선
Just a Feeling
느낀 그대로 말해
Think about it
주저하지마
Just be waiting
이젠 준비가 됐어
너를 내게 줘
내가 갖겠어
Just a feeling
Thats what I can show you
Think about it
기다리고 있어
Just a feeling
Thats what I can show you
Think about it
기다리고 있어
이런 나도 맘이 편한 게 아냐
혹시라도 니가 돌아설까봐
그만 내게 말해 줘
나를 사랑한다고
기다리고 있잖아
Just a Feeling
느낀 그대로 말해
Think about it
주저하지마
Just be waiting
이젠 준비가 됐어
너를 내게 줘
내가 갖겠어
Just a Feeling
느낀 그대로 말해
Think about it
주저하지마
Just be waiting
이젠 준비가 됐어
너를 내게 줘
내가 갖겠어
Just a feeling
Thats what I can show you
Think about it
기다리고 있어
Just a feeling
Thats what I can show you
Think about it
기다리고 있어
Just a feeling"
786,조장혁,제발 (마른하늘에 날벼락) (Bonus Track),"제발 그만해 둬
나는 너의 인형은 아니잖니
너도 알잖니
다시 생각해 봐
눈을 들어 내 얼굴을 다시 봐
나는 외로워
난 네가 바라듯 완전하지 못해
한낱 외로운 사람일 뿐야
제발 숨막혀
인형이 되긴
제발 목 말라
마음 열어 사랑을 해 줘
제발 그만해 둬
새장 속의 새는 너무 지쳤어
너도 알잖니
다시 생각해 봐
처음 만난 그 거리를 걸어 봐
나는 외로워
난 네가 바라듯 완전하지 못해
한낱 외로운 사람일 뿐야
제발 숨 막혀
인형이 되긴
제발 목 말라
마음 열어 사랑을 해 줘
인형이 되긴
제발 목 말라
마음 열어 사랑을 해 줘
숨 막혀 제발 제발
마음 열어 사랑을 해 줘"
787,이보람 (씨야),술이 생각나는 밤,"술이 생각나는 밤
혼자 여기 왔어요
행복했던 소중했던 그곳에 왔어요
잊지 말아요
우리의 모든걸
한잔 두잔 잔을 비울 때마다
여기 이곳은 정말 변함이 없네요
그대가 없는 것만 빼곤
주인 아주머니도 또 물어보네요
내 옆에 있던 사람 어디 있냐고
술이 생각나는 밤
혼자 여기 왔어요
행복했던 소중했던 그곳에 왔어요
잊지 말아요
우리의 모든걸
한잔 두잔 잔을 비울 때마다
노래라도 할까요
그대 좋아한
그 노래도 이렇게 난 선명한데
핸드폰에는 아직 니 사진이
날 보며 웃잖아요
어떻게 해요
술이 생각나는 밤
혼자 여기 왔어요
행복했던 소중했던 그곳에 왔어요
잊지 말아요
우리의 모든걸
한잔 두잔 잔을 비울 때마다
난 돌아서가요
사랑은 늘 아픈 거니까
그대도 그리울 땐 그땐 그대 돌아와요
사랑한다는 말도
고마웠다는 말도
언젠가는 언젠가는 말할 수 있게
잊지 말아요
우리의 모든걸
한잔 두잔 잔을 비울 때마다"
788,윤현상,춘곤 (春困),"아지랑이 하나 보낸다
나른함이 너를 부른다
여기까지 온 줄 정말 몰랐었는데
어느새 바람이 정말 따뜻해
가지런히 놓인 구름들
밤하늘 수놓은 별빛들
저물어가는 하루를 바라보면서
봄에 몸을 기댄 채 누워본다
눈을 감으면 스멀거리는
행복한 아이의 모습이
마치 너의 표정과 같아 널 안으면
꿈같은 곳으로 날아가
잠이 와버려 만났던 그대 웃는 모습은
이 계절이 왔던 걸 내게 알려주는 것
이 달콤한 잠이 모두 다 끝나고 나면
떠나가진 않겠지
나는 아직 봄을 남겨두려고
널 닮았던 진한 바람과
저만치 흩날린 꽃잎들
익숙한 거리로 나가 느즈막하게
봄에 몸을 기댄 채 걸어본다
손을 뻗으면 닿을 것 같은
아득한 그대의 모습이
어느새 내 앞에 다가와 눈 감으면
꿈같은 곳으로 날아가
잠이 와버려 만났던 그대 웃는 모습은
이 계절이 왔던 걸 내게 알려주는 것
이 달콤한 잠이 모두 다 끝나고 나면
떠나가진 않겠지
나는 아직 봄을 남겨두려고
잠이 와버려 만났던 그대 웃는 모습은
이 계절이 왔던 걸 내게 알려주는 것
이 달콤한 잠이 모두 다 끝나고 나면
떠나가진 않겠지
나는 아직 봄을 남겨두려고"
789,이민혁,기적,"까만 하늘에
달 구름 걸리던
어떤 말들은
오롯이 널 의미하던
꼭 너를 닮은
작은 별 하나
꼭 깊어가던
푸른 밤 우리
나의 노래는
뒤척이는 새벽
이른 잠을 부르는
아주 작은 바람이죠
그대가 바라면
하늘의 별 달도 따다 줄게요
매일 잔잔히 물들어갈게요
내 좁은 세상은
작고 초라해서
너의 커다란 맘을
담기 위해 여태 돌아왔는지
나의 노래는
뒤척이는 새벽
이른 잠을 부르는
아주 작은 바람이죠
그대가 바라면
하늘의 별 달도 따다 줄게요
매일 잔잔히 물들어갈게요
사랑을 노래하던
어린 소년의 꿈
그 아주 오래된
흑백영화의 한 장면처럼
혹 영원의 기적이 있다면
나의 사랑은
초록빛을 품고
지친 그댈 안아 줄
푸른 봄을 준비하죠
많이 고마워요
이토록 불안한 날
견뎌줘서
까만 밤 하늘에
깊어가는 우리"
790,케이윌,봄날의 기억 (Spring Memories),"우리 처음
말을 놓던
설레는
봄날의
기억
서로의 눈도
맞추지 못해
떨리던
사랑의
시작
기억나니
그 때 우린
아무것도 모를 만큼
참 어렸잖아
너도 가끔
생각나니
그 봄날이"
791,효린,사랑 하지 마 (Don't Love Me),"I love you love you love you
love you love you
My baby baby baby baby baby
I love you love you love you
love you love you Love n Free
My baby baby baby baby baby
Love n Free
늘 같이 너와 걷던 이 거리에 서서
멍하니 서성거리고 하늘만 보다가
신호가 바뀌고 너의 모습이 보여
걸음을 떼지 못하고 돌아서 버렸어
돌아서는 내 발걸음 위로 눈물
자국이 하나하나 새겨지고
헤어지자 말한 건 난데 끝내자고
말했던 난데
널 스쳐 지나간 난 이렇게 아픈데
날 사랑하지 마 사랑하지 마
사랑하지 마
혼자 참으며 혼자 삼키며 하는 거짓말
널 두고서 떠나고서 이렇게 아픈데
나처럼 너도 아프지 않기를 바래
마지막 인사를 건넸던 그때가
떠올라 붙잡아주길 바란 건 네
욕심이었니
입맞추던 우리 모습 뒤로 바람에
흩날리던 꽃잎 향기까지
우리 사랑 돌이켜 보며 우리 사랑
되돌아 보며
후회만 가득해 또 이렇게 아픈데
날 사랑하지 마 사랑하지 마
사랑하지 마
혼자 참으며 혼자 삼키며 하는 거짓말
널 두고서 떠나고서 이렇게 아픈데
나처럼 너도 아프지 않기를 바래
I love you love you love you
love you love you 눈물 때문에
My baby baby baby baby baby
널 볼 수 조차 없었어
I love you love you love you love
you love you 내가 사랑한 만큼
My baby baby baby baby baby
이렇게 난 또 아파 왜
날 사랑하지 마 사랑하지 마
사랑하지 마
혼자 참으며 혼자 삼키며 하는 거짓말
널 두고서 떠나고서 이렇게 아픈데
나처럼 너도 아프지 않기를 바래
날 사랑하지 마 사랑하지 마
사랑하지 마
혼자 참으며 혼자 삼키며 하는 거짓말
널 두고서 떠나고서 이렇게 아픈데
나처럼 너도 아프지 않기를 바래"
792,이문세,슬픔도 지나고 나면,"어디쯤 와있는 걸까
가던 길 뒤돌아본다
저 멀리 두고 온 기억들이
나의 가슴에 말을 걸어온다
그토록 아파 하고도
마음이 서성이는 건
슬픔도 지나고 나면 봄볕
꽃망울 같은 추억이 되기에
서글퍼도 그대가 있어
눈부신 시간을 살았지
오래전 내그리움에게
가만히 안부를 묻는다
서러워도 그대가 있어
눈부신 시간을 살았지
오래전 내 그리움에게
가만히 안부를 묻는다
다시 내게 불어온 바람
잘지낸다는 대답이려나
흐느끼는 내 어깨위에
한참을 머물다 간다
또다시 내 곁에 와줄까
봄처럼 찬란한 그 시절
가난한 내 마음속에도
가득히 머물러주기를
어디쯤 와있는걸까
가던 길 뒤돌아본다
저멀리 두고 온 기억들이
나의 가슴에 말을 걸어온다
그대를 만나 따뜻했노라고
그대가 있어 참 좋았노라고"
793,신승훈,"해, 달, 별 그리고 우리 (With 김고은)","봄을 틔우며
무더웠던 여름을 지나
분홍빛 가을
외롭고 긴 겨울을 건너
머나먼 저 지평선
고난의 바다를 건너서
내게 달려와준 너에게
난 정말 고마워
고요한 달빛 아래
어둠을 밝히는 별 하나
밤 하늘 벗삼아
사랑의 춤을 추는 우리
저물어가는 하루
그보다 더 밝게 빛나던
아름다운 너의 두 눈에
영원을 말하네
사랑한다는 말이
가끔은 서툴고 흔들리겠지만
날 믿어달라는 그 말
그 말의 무게로 버거울지라도
그래도 나는 좋아
기약 없는 청춘의 한 가운데
사랑하는 우리가 있으니
우리가 있으니
다 괜찮을 거야
산다는 게 그래
영원한 건 아무것도 없어
허나 그렇더라도
변하지 않는 게 있다면
지금 내가 여기 이렇게
네 곁에 있다는 것
사랑한다는 말이
가끔은 서툴고 흔들리겠지만
날 믿어달라는 그 말
그 말의 무게로 버거울지라도
그래도 나는 좋아
기약 없는 청춘의 한가운데
사랑하는 우리가 있으니
우리가 있으니
함께 걸어가자
기억해줄래
두근두근 대던 가슴으로
빛나던 날들
설레임 가득했던
우리의 찬란한 시작
세상 누구도 부럽지 않았던
너와 나의 작은 우주
사랑해 너를
이 말 한마디 하기가
그리도 어려워서
밤새도록 어색하게
혼자 준비했던 말
저 하늘에 뜬 해와 달과 별과
구름에게 약속할게
기억해줄래
두근두근 대던 가슴으로
빛나던 날들
설레임 가득했던
우리의 찬란한 시작
세상 누구도 부럽지 않았던
너와 나의 작은 우주
사랑해 너를
이 말 한마디 하기가
그리도 어려워서
밤새도록 어색하게
혼자 준비했던 말
저 하늘에 뜬 해와 달과 별과
구름에게 약속할게"
794,#안녕,그 후에,"한참을 헤메였었지
지워지지 않는 기억들에
많은 밤 너를 생각하며
힘들어했지 알고있니
하지만 살고싶어 너를 잊었어
오 굿바이
하고 싶은 말은 많지만
어떤 말을 한다해도
다시 되돌릴 순 없겠지
오 굿바이
오랜 시간 흘러간 뒤에
그 때 또 우리 만나면
그 후로 우리 다시 시작해
널 잊어 버린게 아냐
그저 잠시 두고 온 것 뿐야
넌 단지 내 안에서
조금 쉬고 있을뿐 그 뿐이야
언젠가 다시 찾아와 날 깨워줘
오 굿바이
하고 싶은 말은 많지만
어떤 말을 한다해도
다시 되돌릴 순 없겠지
오 굿바이
오랜 시간 흘러간 뒤에
그 때 또 우리 만나면
그 후로 우리 다시 시작해
널 위해 너를 다시 만나기 위해
이렇게 바보처럼 나
Don't go away my love
So Goodbye
하고 싶은 말은 많지만
어떤 말을 한다해도
다시 되돌릴 순 없겠지
So Goodbye
오랜 시간 흘러간 뒤에
그 때 또 우리 만나면
그 후로 우리 다시 시작해"
795,길구봉구,바람이 불었으면 좋겠어 (Live Ver.),"웃는 모습이 너무 아름다운
그런 너를 기억하면서
괜찮아 넌 잘 할거라 말하던
또 그런 너를 기억하면서
뭐가 그리 내 눈에 깊이 박혔는지
너무 선명해서 이젠
보낼 수가 없잖아
바람이 불었으면 좋겠어
널 잊어내도록 널 씻어 내도록
바람이 불었으면 좋겠어
남은 마음까지도 멀리멀리
날아갈 수 있도록
어느새 너의 얼굴을 떠올려
또 그런 나를 바라보면서
뭐가 그리 내 눈에 깊이 박혔는지
너무 선명해서 이젠
보낼 수가 없잖아
바람이 불었으면 좋겠어
널 잊어내도록 널 씻어 내도록
바람이 불었으면 좋겠어
남은 마음까지도 멀리멀리
날아갈 수 있도록
엉켜버린 나의 마음이
다시금 너로 제자릴 찾아가
머릴 흔들어봐도
억지로 다른 생각을 해도
나는 너만
내 얘길 들었으면 좋겠어
닿을 수 있도록 널 볼 수 있도록
내 얘길 들었으면 좋겠어
흔들 수 있도록 날 볼 수 있도록
바람이 불었으면 좋겠어
내 맘 전해지도록
너에게로 다시 갈 수 있도록"
796,크래커 (CRACKER),나는 너였다,"너에게 줬던 마음들을 다
돌려받고 싶은 밤이야
아침이 오면 우리가 그린
그때 모습 있을까
잡을 수가 없었던 너는
여름 같았고
아 난 아무것도 정말 몰라서
보낼 수밖에
난 너였었고
그대로 멈췄어
다 너였었고
그대로 넘쳤어
이대로 흐르면
너에게로 갈까
거기 끝에는
우리가 있을까
나의 가물은 곳에
가끔 니가 내려줬으면
꿈에 니가 나올 땐
잠에서 깨지 않았으면
고요히 잠들은 기억에
손을 얹었던 그날 밤
다가오는 새벽은
아직 추스르지 못한
마음을 밝혀오고서
난 너였었고
그대로 멈췄어
다 너였었고
그대로 넘쳤어
이대로 흐르면
너에게로 갈까
거기 끝에는
우리가 있을까
너에게 줬던 마음들을 다
돌려받고 싶은 밤이야
아침이 오면 나 혼자 그린
그때 모습 있을까"
797,먼데이 키즈 (Monday Kiz),어느 날의 나에게,"그래 어쩌면 흔들리고 있어
아직도 난 모든 게 어려워
애쓰는 하루만큼
작은 꿈이 멀어져
지루한 그 걱정들처럼
흐린 듯한 하늘은 그대로
근사한데 투명한 꿈만 같은데
빼곡하게 채워 넣어도
자꾸만 초라해지던
헤매인 날들
주저앉고 싶었지만
눈을 감고 밤을 물들이는
우리 이야길 찾아내면
꿈처럼 너 웃게 될 거야
아무렇지도 않은 척 덮어둔
글썽거리던 날들이 네 안의
빛을 더 선명하게 해
빼곡하게 채워 넣어도
자꾸만 초라해지던
헤매인 날들
주저앉고 싶었지만
눈을 감고 밤을 물들이는
우리 이야길 찾아내면
꿈처럼 너 웃게 될 거야
고갤 들어 스쳐가는
바람을 헤아려봐
모두가 널 알아보도록
희미한 듯 텅 비어버린
미소를 더 끌어안아
외롭던 날들
이율 묻고 싶었지만
눈을 감고 밤을 물들이는
우릴 이야길 찾아내면
꿈처럼 너 웃게 될 거야"
798,성해빈,사람들,"서두르는 사람들 틈에서
나만 혼자 동떨어져 있어
영문도 모른 채 떠밀리듯
그저 앞으로만 가고 있지
재촉하는 사람들 틈에서
나 쫓기듯 달려가고 있어
시간은 아랑곳없이 흘러서
어느새 우린 다 커버렸지
점점 자신을 잃어가나 봐
사람 관계에서나
사랑받는 방법도
다 잊어버렸나 봐
그렇게 방황하듯 떠돌다가
어느 틈에 고개 돌리면
여전히 그윽한 눈길로
날 바라봐주는 나의 사람들
점점 자신을 잃어가나 봐
사람 관계에서나
사랑받는 방법도
다 잊어버렸나 봐
다 잊어버렸나 봐
그렇게 한참을 서성이다가
여느 때처럼 돌아오면
여전히 반가운 얼굴로
날 맞이해주는 사람
그렇게 방황하듯 떠돌다가
어느 틈에 고개 돌리면
여전히 그윽한 눈길로
날 바라봐주는 나의 사람들"
799,플랏나인,"같은 밤, 다른 우리","뭐해 넌 자고 있니
혹시라도 네게
이 말이 닿을 수 있을까 봐
이 밤에 기대어
너에게 보낸 문자에
더는 답장이 오질 않았어
그때 널 잡았더라면
지금쯤 내 품에 안긴 채
사랑한다고 내게 말해주겠지
우리 밤을 새워가며 나눴던
수많은 그 얘기들이 전부 다
사라질까 봐 무뎌질까 봐
이렇게 너를 놓지 못하는
나 미안해
하루의 끝엔 언제나
너의 이야길 듣는 게
나에겐 전부였어
오늘 좀 힘들었다고
기대어 잠들던 네 모습
유난히 길었던 밤이 너무 그리워
우리 밤을 새워가며 나눴던
수많은 그 얘기들이 전부 다
사라질까 봐 무뎌질까 봐
이렇게 너를 놓지 못하는 나
우리 함께 보냈던
잊지 못할 소중했던 밤
내 맘 안에 아직까지 남아서
널 기다리며 울어
이불 속에서 나
미친 듯이 너를 불러
보고 싶다고
나 혼자 밤을 새워가며
나 혼자 밤을 새워가며 기다려
오늘 밤 창밖을 보며 네가 날
좋아한다고 사랑한다고
말했던 때로
돌아가게 해줘"
800,한동근,너 때문에 웃는다,"별일 아니야 그래
쉬웠던 적은 없거든
작은 아픔에 이렇게
지쳐 누워 있기엔
난 할 일이 있거든
정신 차려 날 흔들어
깨워야지 걸어야지
널 떠올리며
힘내야지 그래야지
네가 곁에 있는데
내겐 네가 있는데
나 세상에 무릎 꿇긴
잃을 게 있어
잃지 말아야 할 사람
그건 바로 너 하나뿐인 너
나 죽어도 이겨낼
이유가 되어 주는 너
사랑이야
너 때문에 웃는다
내가 힘들어해도
절대 날 안아주지 마
그럼 더 약해지니까
그냥 눈치 없는 듯
아이처럼 웃어줘
지켜주고 싶어지게
내 어깨가 더 무겁게
널 떠올리며
힘내야지 그래야지
네가 곁에 있는데
내겐 네가 있는데
나 세상에 무릎 꿇긴
잃을 게 있어
잃지 말아야 할 사람
그건 바로 너 하나뿐인 너
나 죽어도 이겨낼
이유가 되어 주는 너
사랑이야
진짜 사랑이야
내가 가끔 불안해하고
비틀거리면
그땐 거짓말 하나만 해줘
다 포기해도 좋다고 말이야
나 세상에 무릎 꿇고
잃을 수 없어
나 모든 걸 다 잃어도
지켜줄게 널 하나뿐인 너
나 죽어도 이겨낼
이유가 되어 주는 너
사랑이야
진짜 사랑이야
너 때문에 웃는다"
801,켄(KEN),유성우,"유난히 길었던 하루의 끝에 멈춰서
잠든 하늘 위
소리 없이 내린 별 하나
몇 번을 꿈처럼 서로를 스치던 순간
우연은 곧 운명처럼 다가왔어
까만 하늘을 밝게 비추면서
날아오던 하늘의 별처럼
내 맘에 수놓아 너를
함께한 날들이 내 안에 쌓여가
아마도 난 시간을 되돌린대도
널 사랑할 거야
지금 우리 위에 눈부시게
빛나는 별처럼 내 맘속에 네가
들어와버린 그 순간 그 밤
따스한 네 눈빛 내 맘에 스며들던 밤
찰나는 곧 영원처럼 남겨졌어
괜찮다 해도 괜찮지 않았던
많은 날들 너를 떠올리며
견딜 수 있었어 나는
함께한 날들이 내 안에 쌓여가
아마도 난 시간을 되돌린대도
널 사랑할 거야
지금 우리 위에 눈부시게
빛나는 별처럼 내 맘속에 네가
들어와버린 그 순간 그 밤
영원히 너와 마주 보고 싶어
어쩌면 너 하날
만나기 위해 난 헤맸을까
수없이 돌고 돌아서 널 찾아낸 거야
푸르게 다가온 새벽빛에
우리를 그려봐 이제 나는 알아
너만이 내게 유일한 사랑"
802,이정권,바람,"수많은 시간이 지나가도
늘 같은 자리에 있는 나무처럼
아무리 흔들고 흔들어도
제자리로 돌아오는 그네처럼
내 사랑은 변하지 않아요
언제든 힘이 들 땐 뒤를 봐요
난 그림자처럼 늘 그대 뒤에 있어요
바람이 되어 그대와 숨을 쉬고
구름이 되어 그대 곁을 맴돌고
비가 되어 그대 어깨를 적시고
난 이렇게 늘 그대 곁에 있어요
항상 같은 자리에 서서
일생을 바보같이 기다릴 사람
그대가 있는 곳엔 달빛처럼 그대를
환하게 비춰줄 그런 사람
바람이 되어 그대와 숨을 쉬고
구름이 되어 그대 곁을 맴돌고
비가 되어 그대 어깨를 적시고
난 이렇게 늘 그대 곁에 있어요
바람이 되어 그대와 숨을 쉬고
구름이 되어 그대 곁을 맴돌고
비가 되어 그대 어깨를 적시고
난 이렇게 늘 그대
이렇게 그대
난 이렇게 늘 그대 곁에 있어요"
803,이제,파랑새,"진심이길 바라는 나와
별 생각 없는 그들을 보며
언제까지 이렇게 웃을 수 있을까
바람은 날 보란 듯 세게 불어
모두 흐트러진다
내 모든 것
찾지 못하고 내가 바람이 될까
지나가는 추억 하나
딱 하나라도 잡아가며
하얗게 퍼진 구름
예쁘게 모양을 찾아가며
파랗게 날아가는
새들이 그린 하늘 아래
아직 여기 있어
나는 보고 있어
떠나지 않고 그렇게 살아가
아침이 눈부시게 밝는 동안
또 나만 지고 있다
내 모든 것
찾지 못하고 어디로 가는 걸까
지나가는 추억 하나
딱 하나라도 잡아가며
하얗게 퍼진 구름
예쁘게 모양을 찾아가며
파랗게 날아가는
새들이 그린 하늘 아래
아직 여기 있어
나는 보고 있어
떠나지 않고 그렇게 살아가"
804,지세희,걷고 싶다,"이런 날이 있지
물 흐르듯 살다가
행복이 살에
닿은 듯이 선명한 밤
내 곁에 있구나
네가 나의 빛이구나
멀리도 와주었다
나의 사랑아
고단한 나의 걸음이
언제나 돌아오던
고요함으로 사랑한다 말해주던
오 나의 사람아
난 널 안고 울었지만
넌 나를 품은 채로 웃었네
오늘 같은 밤엔 전부 놓고
모두 내려놓고서
너와 걷고 싶다
너와 걷고 싶어
소리 내 부르는 봄이 되는
네 이름을 크게 부르며
보드라운 니 손을 품에 넣고서
불안한 나의 마음을
언제나 쉬게 했던
모든 것이 다
괜찮을 거야 말해주던
오 나의 사람아
난 널 안고 울었지만
넌 나를 품은 채로 웃었네
오늘 같은 밤엔 전부 놓고
모두 내려놓고서
너와 걷고 싶다
너와 걷고 싶어
소리 내 부르는 봄이 되는
네 이름을 크게 부르며
보드라운 니 손을 품에 넣고서
난 널 안고 울었지만
난 널 안고 울었지만
넌 나를 품은 채로 웃었네
오늘 같은 밤엔 전부 놓고
모두 내려놓고서
너와 걷고 싶다
소리 내 부르는 봄이 되는
네 이름을 크게 부르며
보드라운 니 손을 품에 넣고서"
805,다비치,이별의 반대 말,"어디쯤 떠나가고 있는건지
돌아오긴 늦은건지
한번쯤 내 생각 해주는지
나를 벌써 지워버린건지
미안해 해준 것도 하나없이
바라기만 했었나봐
그 흔한 고맙단 말도
사랑한단 그 말도
내일로 괜히 미뤄뒀나봐
그런건가봐 그런건가봐
사랑은 떠나가야 아나봐
나를 지켜주던 너의 그 빈 자리가
이렇게 커다란 줄 몰랐어
그 사랑 돌려주고 싶은 난데
잘해줄 수 있을텐데
이제와 시간은 나를
기다려 주지 않아
아무리 돌아가고 싶어도
그런건가봐 그런건가봐
이별은 사랑의 또 다른 말
내가 널 얼마나 사랑하고 있는지
이별이 내게 가르치니까

그런건가봐 그런건가봐
후회는 언제해도 늦나봐
눈물되어 버린 못다한 그 사랑이
이렇게 아픈 줄은 몰랐어
이렇게 날 울릴 줄 몰랐어"
806,V.O.S,이별보다 슬픈말,"사랑에 목이 말라도
사무친 외로움이 날 불러도
그대 한 사람 바라볼 수 있어서
웃을수가 있어서 난 괜찮아
불러봐도 들리지 못하는 그 말
내 가슴에 멍처럼
깊게 새겨진 그 말
빈 하늘 위에만
널 그릴 수 있는 그 말
지친 눈물로 하는 아픈 그 말
사랑해 널 사랑하는 사람아
사랑하는 내 사람아
늘 그리워서 눈물만 흘러
아파도 죽을만큼 아파도
널 위해 살아간다고
사랑보다 깊은말 그대

습관처럼 내 입가에 담긴 그 말
니 앞에선 바보처럼
날 만드는 그 말
니 곁에서 그저
웃게 할수만 있어도
행복이라 말할 수 있었던 말
사랑해 널 사랑하는 사람아
사랑하는 내 사람아
늘 그리워서 눈물만 흘러
아파도 죽을만큼 아파도
널 위해 살아간다고
사랑보다 깊은말 그대
나를 몰라준대도 내 모든걸 주어도
아깝지가 않은 한 사람
마주 볼 수 없어서
니 뒤에만 있어서
내 두눈에 눈물은 볼 수 없을텐데

사랑해 널 사랑했던 사람아
고마웠던 내 사람아
늘 그리워 아파했다고
내 가슴이 재가되어 꺼지고
버려져 잊혀진대도
이별보다 슬픈 말

사랑해"
807,백지영,울고만있어,"떨리는 손을 마주비비며
마른 입술을 깨물어봐도
터진 눈물은 새어나와서
하루종일 막 울었어
숨죽여 니 이름을 되뇌어도
대답이 없고
너를 향해 뻗은
내 두 손은 텅 빈자리야
시린 내 가슴을 부여잡고
펑펑 울어도
너를 녹여낼 자신이 난 없는데
내맘이 아파
또 울고만 있어
나홀로 찢긴 가슴 끌어 안은채
내맘이 아파
더 울고만 있어
소리없는 내 아픔은 더 커져가
아무 말없이 그렇게 울었어
숨죽여 니 이름을 되뇌어도
대답이 없고
너를 향해 뻗은
내 두 손은 텅 빈자리야
시든 내 가슴을 부여잡고
펑펑 울어서
눈물속에서 너는 다시 피었어
너를 사랑해
왜 대답이 없어
나홀로 수천번을 불러보지만
너를 사랑해
왜 대답이 없어
소리없는 내 외침은 더 커져가
아무 말없이 내맘은 울었어"
808,덕인,초승달,"미처 지우지 못한
사진을 보곤
한참 바라보다가
그때 우리들이
너무나도 예뻐서
문득 눈물이 났어
여전히 많이 웃니
보고 싶어서
너의 옛 전화번호를
쓰고 지워보다
이내 포기하고선
너의 추억 가득 안은
쓸쓸한 귀갓길에
긴 밤 추운 하늘과
그대 없는 날들이
한줌 떨어진
초승달 같아 기다려요
허전한 날
그대 다시 내게 와
채워주면 좋겠어요
오늘 밤에
이제 괜찮은 거니
묻고 싶은 말
네게 전하지 못한 말
한 장씩 써보다
하루가 슬퍼져서
너의 온기 가득 서린
우리가 걷던 길에
긴 밤 추운 하늘과
그대 없는 날들이
한줌 떨어진
초승달 같아 기다려요
허전한 날
그대 다시 내게 와
채워주면 좋겠어요
이 밤 네가 또 그리운 날
우리 모든 날들을
가끔 생각하며
슬퍼하기도 하나요
난 그래요
무뎌지지 않는 슬픔이
아직 내게 머물러서
힘드네요"
809,데이브레이크 (DAYBREAK),ROMANTIC,"불을 꺼줄래 내 눈빛이
널 비추게
기다려왔던
It’s romantic moment
완벽한 나를 보여줄게
오늘 너 조금 놀랄지 몰라
각오해야 해
변한 내 모습에 나도 놀라
지금 나 너무 맘에 들어
바꿔버렸어 모든 걸 바꿔버렸어
표정 말투 하나부터 열까지
너에게 완벽한 한 사람이 되기 위해
가르쳐줄게
더 sweet 하게
빠져들게
데려다줄게
Romantic paradise
오늘은 니 맘 훔쳐 갈래
I’ll give you my everything
Cause you’re my everything
Give me one more chance
Give me one more chance
Give me one more chance
Give me one more chance to get you
예상치 못한 순간에
난 좀 더 빨라질지도 몰라
차고 넘치는 내 맘이 급해서
그런 걸 나도 어쩔 수 없어
정신 못 차리게
너를 끌어당길 거야 난
못 이기는 척 내게 맡겨줄래
어느새 완벽한 이 순간이 펼쳐지면
가르쳐줄게
더 sweet 하게
빠져들게
데려다줄게
Romantic paradise
오늘은 니 맘 훔쳐 갈래
I’ll give you my everything
Cause you’re my everything
Give me one more chance
Give me one more chance
Give me one more chance
Give me one more chance to get you
불을 켜줄래 니 눈빛을
느낄 수 있게
아름다운 밤
My romantic lady
내 맘에 가득 차버린 너
How much I’m loving you
How much I’m feeling you
넌 이미 알고 있잖아
I’ll give you my everything
Cause you’re my everything
baby
Give me one more chance
Give me one more chance
Give me one more chance
Give me one more chance to get you
I’m loving you
I’m loving you"
810,김현철,당신을 사랑합니다.(Feat.박원),"그대가 여기 있으니
오늘은 울어도 될까
그대는 꽃처럼 웃고
난 바보처럼 울것 같아
그대 없던 난 그랬지
내일을 살아도 될까
무너진 폐허 같던 날
몇번이고 일으켜준
나를 다시 살게 한
살고픈 마음 갖게 한
단 한사람 그대여
당신을 사랑
당신을 사랑합니다
아프더라도 갖고픈
다치더라도 안고픈
그런 사랑이 있다면
당신이길 또 당신이길
나를 다시 살게 한
살고픈 마음 갖게 한
멎은 가슴 다시 뛰게 한
내 생의 단 한사람
여기까지 오게 한
이제껏 여기 있게 한
단 한사람 그대여
당신을 사랑
당신을 사랑
이런 나를 안아줄
영원히 내게 안겨줄
단 한사람 그대여
당신을 사랑
당신을 사랑합니다"
