,가수,제목,가사
26,소향,제발 (경기전 버스킹 Ver.),"잊지 못해 너를 있잖아
아직도 눈물 흘리며 널 생각해
늘 참지 못하고 투정 부린 것 미안해
나만 원한다고 했잖아
그렇게 울고 웃었던 기억들이
다른 사랑으로 잊혀져
지워지는게 난 싫어
어떻게든 다시 돌아오길 부탁해
처음으로 다시 돌아가길 바랄게
기다릴게 너를 하지만
너무 늦어지면은 안돼
멀어지지마 더 가까이
제발
모든걸 말할 수 없잖아
마지막 얘길 할테니 좀 들어봐
많이 사랑하면 할수록
화만 내서 더 미안해
어떻게든 다시 돌아오길 부탁해
처음으로 다시 돌아오길 바랄게
기다릴게 너를 하지만
너무 늦어지면은 안돼
멀어지지마 더 가까이
잊지 말고 다시 돌아오길 부탁해
헤어지면 가슴 아플거라 생각해
기다릴게 너를 하지만
너무 늦어지면 안돼
멀어지지마 더 가까이
제발
제발
제발"
27,자신,늦은 편지,"너라는 물감으로
칠했던 추억들이 바래져가
창틈 너머로 비친 달빛과 별빛이
더딘 잊음을 이해한다는 듯
이제는 나 아닌 다른 누군가
그대 아름다움을 사랑하겠지
같은 꿈을 꾸었고 같은 길을 걸었던
그때 그대에게 전하는 늦은 편지야
가사의 주인공은 바뀐 적이 없어
어떤 말도 내 그리움을 담아낼 수 없어
문득 난 네 생각에 뒤척이다 쓰는
전하지 못할 내 편지야
네가 처음부터 없었다는 듯이
아예 몰랐던 사람인 척 살아가면
나도 그 거짓에 속을 수 있을까
잊을 수 있는 척 적는 마지막 편지야
가사의 주인공은 바뀐 적이 없어
어떤 말도 내 그리움을 담아낼 수 없어
문득 난 네 생각에 뒤척이다 쓰는
전하지 못할 내 편지야
내 전부였을 만큼 예쁜 사람이었으니
나를 떠났어도 항상 사랑받기를
가사의 주인공은 바뀐 적이 없어
어떤 말도 내 그리움을 담아낼 수 없어
어떤 말로 전할까 고쳐가며 쓰는
모든 걸 적어둔 편지야"
28,노틸러스,기다리다,"그대 내게 다시 돌아오길
간절히 또 원해서 널 찾아 헤매다
아픈 상처가 가슴속 흔적으로 남아
내 서툰 바램들 네게 닿길 기도해
한없이 널 불러 봐도 아무 대답이 없는 너
한땐 내 삶에 전부인 너였는데
가지 말라고 애타게 부르고 불러
가지 말라고 내 손 놓지 말라고
수없이 널 그려봐도 아무 대답이 없는 너
큰 빈자리 되어 여전히 네 주윌 서성이네
익숙한 그대 향기가 문득 옷깃에 스치면
하염없이 또 네가 너무 그리워
가지 말라고 애타게 부르고 불러
가지 말라고 내 손 놓지 말라고
수없이 널 그려봐도 아무 대답이 없는 너
큰 빈자리 되어 여전히 네 주윌 서성이네
그대 없이 난 정말 견딜 수가 없는데
그대 없이 난 버틸 수가 없는데
정신없이 밀려오는 지난 추억이 그리워
네 생각에 잠겨 여전히 네 주윌 서성이네
그대 없는 하루가 지나네"
29,리오 (RIO),알고있지만,"늘 두근거리는 마음이 나에겐
아직 어색하고 낯설어 잘 모르겠어요
그대 나를 안고 싶다면 그렇게 말해요
이런 복잡한 놀이로 날 흔들지 말아요
나는 매일 밤마다 네가 싫은 이유를
생각해보다 잠이 들지만
넌 꿈 속에서도 웃으며
나를 안고 어지럽게 해
너는 나쁜 사람이야 또 나쁜 사랑이야
내 맘을 다 가져가고
네 맘을 주진 않니
나쁜 사람이야 또 나쁜 사랑이야
내 맘 가지려면
그대의 마음도 줘요
넌 꿈 속에서도 웃으며
나를 안고 어지럽게 해
너는 나쁜 사람이야 또 나쁜 사랑이야
내 맘을 다 가져가고
네 맘을 주진 않니
나쁜 사람이야 또 나쁜 사랑이야
내 맘 가지려면
그대의 마음도 줘요"
30,2LSON,모르는척 (feat. 김지원),"그댈 잊은채로 살아간다는건
매일이 힘들어요
나를 잊었나요 그댄 괜찮나요
아무렇지 않나요
이젠 내가 알던 그댄 멀어지고
다른 사람 같은걸
이미 나 아닌 다른 사랑
찾아가고 있나요
이제 다시 돌아 오지 않는걸 알아
하지만 마음이 멈춰지지 않는걸
내 마음 지쳐 멈추는날 그때까지만
모르는척 그래 모르는척 그렇게
구름낀 하늘이 흐려진 날씨가
내 마음과 같은데
멀어진 그댄 이런 나를
생각하긴 할까요
이제 다시 돌아 오지 않는걸 알아
하지만 마음이 멈춰지지 않는걸
내 마음 지쳐 멈추는날 그때까지만
모르는척 그래 모르는척
아무리 너를 불러봐도 소용없다고
내 마음은 내 사랑은 그대로여도
어딜 둘러봐도 내겐 니 모습뿐야
채워지지가 않아
우리 다시 볼수 없다는 걸 잘 알아
하지만 여전히 사랑하고 있는걸
널 많이 그리워 해도 아무도 모르게
괜찮은척 이제 행복한척 나 그럴게"
31,권두철,어떻게,"생각이나 내맘같지 않게
끝없이 이어져가
너무 괴로워
내가 할수가 있는게 없다는게
다들 나처럼 이러는 걸까
내색하지 않지만
내가 약해서 이러는 걸까
다들 견뎌내는데
만약 원래 이런거 라변
더는 계속하고 싶지 않아
어떻게 이러는 마음을
품고살수있기를 바래
누구도 날 이해하지 못해도
억울하지는 않아
당연한거야 알수없으니까
나를 믿을수 없다면
다들 나처럼 이러진 않아
내색할 필요 없어
내가 약해서 이러는 것 같아
다들 괜찮으니까
알아 원래 이런거 라고
나에게 이 모든것들을
어떻게 견뎌내야해 난
아무것도 할수없는데
정말 이런식으론
아무것도 할수가 없어
근데도 다른 방법은
생각 조차 나지를 않아"
32,이승철,친구의 친구를 사랑했네,"눈 오는 날이던가
벤취에 홀로 앉아
그녀를 기다리다
친구의 친구를 만났네
동그랗게 큰 눈이
예쁘게 보이지만
친구의 친구기에
사랑할 순 없었네
널 갖고 싶다고 말을 해볼까
차라리 눈 감고 뒤돌아 서서
고백해 볼까
친구의 친구를 사랑했네
친구의 친구를 사랑했네
눈 오는 날이던가
벤취에 홀로 앉아
그녀를 기다리다
친구의 친구를 만났네
어쩌면 나에게도
사랑이었는지 몰라
아직도 널

널 갖고 싶다고 말을 해볼까
차라리 눈 감고 뒤돌아 서서
고백해 볼까
친구의 친구를 사랑했네

친구의 친구를 사랑했네

까만 밤에 그댈 위해
촛불을 켜 놓았어
라리라라라
라라리라라
다라라 라
워워음 음
라리라"
33,가비엔제이,사랑이 그렇습니다,"생각납니다 너무 생각납니다
문밖에 손 흔들던 그대 모습
미련합니다 너무 미련합니다
모질던 그대를 버리지 못합니다
어떻게 잊죠 그대 이름 하나로
내내 참아왔던 눈물에 숨쉴 수 없는데
사랑이 그렇습니다 참 너무합니다
내 모든걸 줬는데 그댄 이별 주네요
그댈 사랑해 사랑해 사랑합니다
그래도 내겐 전부입니다

언젠가처럼 나를 기다릴까봐
문이 닳을만큼 집 앞을 또 서성이는데
사랑이 그렇습니다 참 너무합니다
내 모든 걸 줬는데 그댄 이별 주네요
그댈 사랑해 사랑해 사랑합니다
그래도 내겐 전부입니다
사랑이 지겹습니다 참 너무합니다
그대는 괜찮은 가요 그럴 수 있나요
아픈 사랑 했었다 울어주면 단가요
이젠 그대를 그대를 미워합니다
그래야 그댈 잊으니까요"
34,유미,꽃이 피듯,"멀리 산마루에 저 구름
내 맘속에 머문 그대
언제 여기까지나 온건지
더는 숨길 수 없는데
일렁이는 가슴에
나도 모른 채로
꽃이 피어나듯 터지는
두근거리는 저 꽃잎마다
고이 접어 두었던 숨긴 내 맘은
그대 눈빛 속에 남아 있을까
그대 가슴 속에 남을까
멀리 하늘 너머로 가버린
머물 수 없는 그대여
애처롭게 흩어져
홀로 남은 채로
꽃이 피어나듯 터지는
두근거리는 저 꽃잎마다
고이 접어 두었던 숨긴 내 맘은
그대 가슴속에 가 닿을까
멍울지던 붉은 가슴에 스친 그대
이렇게 나를 애타게 해
꽃이 피어나고 또 지고
두근거리던 저 손길마다
깊이 담아두었던 숨긴 내 맘은
그대 눈빛 속에 가 닿을까
그대 가슴속에 닿을까"
35,"반하나, 2LSON",그리움만,"힘들다고 하면
너무 나 힘들 거 같아
눈물을 흘리면
내 맘 들킬 것 같아
웃는척하면서
괜찮다 말하고
내 맘을 숨겨
우두커니 앉아
온종일 창 밖을 봐
내 머릿속엔
너만 남았나 봐
어딜 둘러봐도
난 네 얼굴을
떠올리고 있어
잊혀질 만 하면
찾고 있다는 걸
아프다는 걸
나 혼자 있을 땐
참지 않고
울어도 괜찮은데
혼자여도 이젠
참는 게 버릇이 됐어
내 머릿속엔
너만 남았나 봐
어딜 둘러봐도
난 네 얼굴을
떠올리고 있어
잊혀질 만 하면
찾고 있다는 걸
아프다는 걸
다 알고 있어도
내 마음대로 안돼
잊으려 해봐도
머릿속에 남아있어
지우고 지워도 마음속엔
영원히 남겨질 너
내 머릿속엔
너만 남았나 봐
어딜 둘러봐도
난 네 얼굴을
떠올리고 있어
잊혀질 만 하면
찾고 있다는 걸
아프다는 걸 제발"
36,"씨 유 어게인(이정권,다린)",그 또한 내 삶인데,"작은 창에 기댄 노을이
남기고 간 짙은 고독이
벌써 내 곁에 다가와
더없이 외로워져
보이는 건 어둠이 깔린
작은 하늘뿐이지만
내게 열려 있는 것 같아
다시 날 꿈꾸게 해
손 내밀면 닿을 듯한
추억이 그림자 되어
지친 내 마음 지친 내 마음
위로해주고
다시 나를 살아가게 해
손 내밀면 닿을 듯한
추억이 그림자 되어
지친 내 마음 위로해주고
다시 나를 살아가게 해
라라 라라라라 라라 라 라라라
라라 라라라라 라 라라
더는 사랑이 없다 해도
남겨진 내 삶인데
가야 할 내 길인데
그것이 내 삶인데"
37,에피톤 프로젝트,그대와의 꿈,"그대를 사랑하는 건 내 모든 날에
희망을 더해서 살아가게 하는 것
혹 꿈이라도 괜찮아 아픔이란 건
시간을 나누면 잊혀진다고 했지

바람이 불어온다 지난 사랑의 노래로
잊은 지 오랜 멜로디가 너를 생각나게 해

그대와의 꿈
돌아서면 다시 보고 싶었던 꿈
하릴없이 때론 그리워졌던 꿈
미안함만 남은 걸까 그대와의 사랑
이제는 모두 잊혀져 가는 꿈

그대와의 꿈
돌아보면 이제 없을 것 같은 꿈
언제라도 다시 붙잡고 싶던 꿈
미련함만 남은 거야 그대와의 사랑
이제는 모두 잊혀져 가는 꿈

그대와의 꿈

바람이 불어온다 지난 사랑의 노래로
잊은 지 오랜 멜로디가 너를 생각나게 해

그대와의 꿈
돌아서면 다시 보고 싶었던 꿈
하릴없이 때론 그리워졌던 꿈
미안함만 남은 걸까 그대와의 사랑
이제는 모두 잊혀져 가는 꿈

그대와의 꿈
돌아보면 이제 없을 것 같은 꿈
언제라도 다시 붙잡고 싶던 꿈
미련함만 남은 거야 그대와의 사랑
이제는 모두 잊혀져 가는 꿈

그대와의 꿈"
38,정남도,"괜찮아, 괜찮아 (Prod. 다피)","괜찮아 별 거 아니야
좋은 마음이 쌓이면
어련히 덮혀질 그런 일이야
괜찮아 별 일 아니야
지금까지에 비하면
희미한 그저 그런 일이야
그러니까 토닥이지 않아도 돼
괜히 조금 건드리면 무너질
그런 마음 같잖아
그러니까 위로하지 않아도 돼
간신히 버티고 있는
초라한 마음 같잖아
나 잠시만 멈출게
잠시만 주저앉아서
쌓였던 마음을 흘릴게
이제 더는 흔들리지 않게
나 잠시만 지울게
잠시만 눈을 가리고
그냥 그냥 이 마음을 흘릴게
괜찮아 괜찮아
있잖아 마음이라는게
어련히 덮혀지질 않는데
간신히 가려놓은 오랜 흉터 같잖아
알잖아 이렇게 또
버티고 버텨도 선명해지는 걸
억지로 숨겨놓은 슬픈 기억 같잖아
그러니까 잠깐만 기대도 돼
내가 무너져도 딛고 일어설
위로가 될 수 있게
그러니까 잠깐만 울어도 돼
쌓여가는 마음들을
한번에 씻을 수 있게
나 잠시만 멈출게
잠시만 주저 앉아서
쌓였던 마음을 흘릴게
이제 더는 흔들리지 않게
나 잠시만 지울게
잠시만 눈을 가리고
난 그냥 이 마음을 흘릴게
괜찮아 괜찮아"
39,이소정,히아신스 (Prod.리브),"길 잃은 방에 작은 나비가
내 맘을 다 안다 했어
바람이 불어오는 방향에
내 맘이 뜨겁다 했어
소리가 지나가던 거리 마저도
다 알고있다며
숨겨왔던 마음이 새어난거야
머뭇거리는 나의 걸음을
자꾸만 넌 재촉했어
끝이 어딘지 모를 그곳이
나는 참 버겁다 했어
우연히 마주하는 눈길 속에서
나는 알아 지금껏
바래왔던 사랑을 걷게된거야
I can`t stop my mind
You’re everything
시간이 지나면 지날수록
이 조각은 커져가는 걸
낯설은 맘이 불안해지는 걸
음 나의 세상에 너라는 꽃이 핀 거야
무심코 돌아본 하루가 아름다워
꼭 널 닮은 바다에 빛이 서린 것 같아
밀려온 파도가 발을 적시며 멀어져도
나는 두 눈을 감아
네게 기대어 있을께
머뭇거리는 나의 걸음을
자꾸만 넌 재촉했어
끝이 어딘지 모를 그곳이
나는 참 버겁다 했어
우연히 마주하는 눈길 속에서
나는 알아 지금껏
바래왔던 사랑을 걷게된거야
머뭇거리던 나의 마음을
이제서야 알게됐어
바람이 되어 오는 너에게
모든 것이 흩날렸어
기어이 마주잡은 두 손 안에서
나는 알아 지금껏
바래왔던 사랑을 알게된거야
Uh
넘어짐에도 익숙해져야 했던
내 세상속에서
바래왔던 너 인걸 이제서야 난"
40,스윗소로우 (SWEET SORROW),간지럽게,"간지럽게 가끔은 한번쯤
부드럽게 그녀의 눈을 보며 다가가
말해봐 이렇게 난 너를 사랑한다고
촌스럽게 망설이지 말고
당당하게 그녀의 맘을 향해 달려가
얘기해봐 때론 유치한 것도 괜찮아
그녀도 원할 꺼야
오늘도 말 못하면 바보
사랑은 표현이야

매일 봐도 예뻐 너무 보고 싶었어
그저께 새로 한 머리도
참 잘 어울려 꿈 속에서 만나
하루 종일 너만 생각나
아무리 생각해도
나에겐 너 밖에 없다고
쑥스럽게 말 돌리지 말고
부끄럽게 생각할 필요 전혀 없잖아
걱정마 오직 그녀만을 위한 얘긴걸
생뚱맞게 던져도 괜찮아
자신 있게 용기를 내봐 바로 이 순간
얘기해봐 집에 가서 후회하지 말고
그녀를 웃게 해봐

내 어깨는 네 꺼
네가 힘들면 난 더 아파
난 항상 네 편이야
너라면 할 수 있어
I believe you can fly
말 돌리지 말고
부끄럽게 생각할 필요 전혀 없잖아
걱정 마 오직 그녀만을 위한 얘긴걸
생뚱맞게 던져도 괜찮아
자신 있게 용기를 내봐 바로 이 순간
얘기해봐 집에 가서 후회하지 말고
간지럽게 가끔은 한번쯤
부드럽게 그녀의 눈을 보며 다가가
Show your love
이렇게 난 너를 사랑한다고
촌스럽게 망설이지 말고
당당하게 그녀의 맘을 향해 달려가
얘기해봐 때론 유치한 것도 괜찮아
그녀도 원할 꺼야
그래도 말 못하면 바보
사랑은 표현이야

Show your love"
