,가수,제목,가사
211,이석훈,여행 (Travel),"나에게 말해
너 어디로든 가고 싶다며
니가 원하면
난 언제든지 준비돼있어
바쁜 이 생활 속에서
너와 떠난다면
난 그곳이 천국일거야
배낭을 메고서
산으로 가도 좋을 것 같아
언덕을 넘어
상쾌한 공기를 마셔도 좋아
숨이 차오르면 쉬어가자
내 손을 꼭 잡아봐
아주 조금 힘을 내면 정상이야
우리가 꿈꿔 왔던 곳
Happy new day
Happy new day
세상 끝에 가도 난 좋을 것만 같아
Happy new day
그게 무엇이든
더 큰 이유는 없을 테니까
함께 떠나자
파도를 보러
바다를 가도 좋을 것 같아
모래알 위에다
너와 나의 사랑을 새기며
너에게 고백하는 말이야
니가 있다면 나는 늘 행복해
내가 꼭 붙어있을게
언제나 곁에 있을게
Happy new day
Happy new day
세상 끝에 가도 난 좋을 것만 같아
Happy new day
그게 무엇이든
더 큰 이유는 없을 테니까
함께 떠나자
거친 파도가 우릴 덮쳐도
높은 산이 우릴 막아서도
함께라면 두렵지 않아
Happy new day
Happy new day
세상 끝에 가도 난 좋을 것만 같아
둘이라면
그게 무엇이든
더 큰 이유는 없을 테니까
함께 떠나자"
212,Collective Arts (콜렉티브아츠),밤이 되어줄게 (With 유형주),"우울한 밤이래
혼자선 불편한 밤이래
허전한 날이래
아무 걱정 없는 그런 날
하고 싶은 것도 참 많아
보고 싶은 것도 참 많아
그 순간마다 함께 있어줄
환한 밤이 되어줄게
너 같은 야경을 마주칠 때
놀란 듯 표정이 새겨 지게 돼
눈치만 보다가
또 어느새 숨게 돼
혼자선 도저히 안될 듯 해
부끄런 말들이 새겨지게 돼
눈치만 보다가
또 어느새 웃게 돼
오늘 밤만큼은
사실 요즘 그래
혼자서 괜히 또 울곤 해
허전한 마음엔
말하지 못한 걱정들만
가고 싶은 곳도 참 많아
듣고 싶은 것도 참 많아
그 순간마다 나를 비춰줄
환한 밤을 보고 싶어
너 같은 야경을 마주칠 때
놀란 듯 표정이 새겨지게 돼
눈치만 보다가
또 어느새 숨게 돼
혼자선 도저히 안될 듯 해
부끄런 말들이 새겨지게 돼
눈치만 보다가
또 어느새 웃게 돼
오늘 밤만큼은
우울한 밤이래 우울한 밤이래
우울한 밤이래 우울한 밤이래
우울한 밤이래 우울한 밤이래
우울한 밤이래 우울한 밤이래
너 같은 야경을 마주칠 때
놀란 듯 표정이 새겨지게 돼
눈치만 보다가
또 어느새 숨게 돼
혼자선 도저히 안될 듯 해
부끄런 말들이 새겨지게 돼
눈치만 보다가
또 어느새 웃게 돼
오늘밤 만큼은
우울한 밤이래 우울한 밤이래
우울한 밤이래 우울한 밤이래
우울한 밤이래 우울한 밤이래
우울한 밤이래 우울한 밤이래
우울한 밤이래 우울한 밤이래
우울한 밤이래 우울한 밤이래"
213,경다솜,비가와,"너만 모르지 니가 변했단 걸
이게 언제부터인지 모를 거야
너는 모르지 아니
우리에겐 따뜻 이란 말도
지워졌지
Cafe에 앉아 있는데 너는 날 두고
멍하니 천장만 바라보고
니 phone이 울리고
넌 나를 보지 않고 또
다시 넌 멍하니
Okay you are gone
비가와 그래 내 맘에도 비가
이게 눈물인지 빗물인지도 모르게
비가와 더 차갑게
너를 잊지 못해 떠도는 저 빛처럼
너를 미워하기 싫은데
날 외롭게 만드는 니가 또 미워
너를 찾는 내가 또
바보 같다 느끼지만
넌 여전히
Cafe에 앉아 있는데 너는 날 두고
멍하니 천장만 바라보고
니 phone이 울리고
넌 나를 보지 않고 또
다시 넌 멍하니
비가와 그래 내 맘에도 비가
이게 눈물인지 빗물인지도 모르게
비가와 더 차갑게
너를 잊지 못해 떠도는 저 빛처럼
나도 모르게 빗 속을 걸어 다녀
널 찾아 헤메는 나를 알아줘
wanna hold you down
비가와 그래 내 맘에도 비가
이게 눈물인지 빗물인지도 모르게
비가와 더 차갑게
너를 잊지 못해 떠도는 저 빛처럼"
214,성시경,니 곁이라면,"단 한 번에 알게 되는 일
마음이 알아채는 일
너는 참 분명하게 반짝거려서
이만큼은 설레고 이만큼은 겁이 나
소중한 건 가끔
사람을 머뭇거리게 해
어쩌면 그렇게 아프게 웃을까
가만히 널 바라보다 난 말야
되고픈 게 많아져
내가 너의 곁이 될 수 있다면
너의 모든 밤과 모든 낮에
그냥 함께할 수 있다면
숨을 쉴 때마다 나아질 텐데
걷는 걸음마다 좋을 텐데
아파도 그곳이 니 곁이라면
쉽지 않은 곳이라는 걸
알아도 가고 싶은 걸
저만치 너란 길은 너무 예뻐서
한 발짝 다가서면 한 발짝 뒷걸음쳐
너무 빛나는 건
자꾸 날 서성거리게 해
나누고 싶은 건 너의 그 슬픔들
가만히 널 떠올리면
난 말야 하고픈 게 많아져
하루 종일 너를 바라봤으면
한순간도 놓치지 않도록
니가 나의 세상이니까
눈을 깜빡일 때마다 그리워
고개 돌릴 때마다 생각나
니가 있는 곳에 나도 있다면
첨으로 지키고 싶은 게 생겨
잠시 너를 안고 있으면 말야
내가 너의 곁이 될 수 있다면
너의 모든 밤과 모든 낮에
그냥 함께할 수 있다면
숨을 쉴 때마다 나아질 텐데
걷는 걸음마다 좋을 텐데
아파도 그곳이 니 곁이라면"
215,소향,Once,"Once 나 그대를 느끼죠
오래 흐르는 시간처럼
가끔은 더 천천히
깊어진 내 마음을
그댄 알까요
Once 그대를 만난 후로
항상 곁에 맴도는
따뜻했던 우리 기억
사랑이라 느끼죠
나 그대에게
수놓아진 추억에 안겨서
그대의 숨소리 또 들려올 때면
힘든 시간 엉켜져 있던 지난날들을
달콤한 꿈처럼 웃죠
Once 그대와의 운명을
내가 함께할래요
때론 우리 외로워도 손을 놓지 말아요
지금 이대로만
수놓아진 추억에 안겨서
그대의 숨소리 또 들려올 때면
힘든 시간 엉켜져 있던 지난날들을
달콤한 꿈처럼 웃죠
내 안에 담긴 그리움
그댈 향한 마음도
혹시 우리 멀어진다 해도
그대 내게 주었던
사랑 간직할게
소중한 그대를 위해
고요히 잠든 그대 모습을
한없이 곁에서 또 바라볼 때면
한 번뿐인 내 삶에 그대 사랑이란 걸
느껴요
나 그대만을"
216,김준휘,사랑이 지나가면,"그 사람 나를 보아도
나는 그 사람을 몰라요
두근거리는 마음은 아파도
이젠 그대를 몰라요
그대 나를 알아도
나는 기억을 못 합니다
목이 메어와 눈물이 흘러도
사랑이 지나가면
그렇게 보고 싶던 그 얼굴을
그저 스쳐 지나면
그대의 허탈한 모습 속에
나 이젠 후회 없으니
그대 나를 알아도
나는 기억을 못 합니다
목이 메어와 눈물이 흘러도
사랑이 지나가면
그렇게 보고 싶던 그 얼굴을
그저 스쳐 지나면
그대의 허탈한 모습 속에
나 이젠 후회 없으니
그대 나를 알아도
나는 기억을 못 합니다
목이 메어와 눈물이 흘러도
사랑이 지나가면
사랑이 지나가면"
217,이수현,Love And Pain,"I have no words to say
I have no words
어떤 말도 지금은 아끼고 싶어
I have no doubts with you
I have no doubts
나의 겨울 같았던 순간이
그대로인 해 어느새 따스해져가
Stand by you where ever you are
I’ll stand by you who ever you are
내 맘에 번져가 너의 하나하나
끝없이 내게 퍼져가
Cause we shared love the pain
the beams and hurt
그날의 난 너와
Cause we shared love the pain
and even the tears
어떤 이유도 없이 우린
다가가고 다가서며
끊어질 듯 서로를 당겼어
Because I shared love pain
and tears with you
Stand by you where ever you are
I’ll stand by you who ever you are
내 맘에 번져가 너의 하나하나
끝없이 내게 퍼져가
눈을 뜨면 널 보는게
내 하루의 시작이었어
그때의 모든 순간 모든 세상이 너였어
Cause we shared love the pain
the beams and hurt
그날의 난 너와
Cause we shared love the pain
and even the tears
어떤 이유도 없이 우린
다가가고 다가서며
끊어질 듯 서로를 당겼어
Because I shared love pain
and tears with you
그때 그 순간 너와 느끼는
작은 떨림까지도 나는
모두 담아둘게 내 안에
네가 살 수 있도록
Cause we shared love the pain
and even the tears
어떤 이유도 없이 우린
다가가고 다가서며
끊어질 듯 서로를 당겼어
Because I shared love pain
and tears with you"
218,신예영,그곳으로,"한걸음 멀어지다 보면
기억이 사라지다 보면
어느새 스친 바람도 다 잊으면
세상은 아무 일 없는 듯
시계 바늘을 또 돌리고
힘들었던 그 기억 모두 바래지겠지
반복되는 하루에
무언가를 계속 찾는다면
조급해진 맘을 닫아봐
애쓰지 않아도 흘러갈 테니까
그곳으로
나와 참 닮은 너의 마음
원인 모를 쓸쓸함에도
오늘을 살고 견디며
걷는 네가 좋아 난
반복되는 하루에
무언가를 계속 찾는다면
조급해진 맘을 닫아봐
애쓰지않아도 흘러갈테니까
내가 원하는 곳이 어디 있는지 몰라
매일 바뀌는 것 같아도
내가 가고 걷는
모든 길의 끝에 난 웃는걸
저 흘러가는 구름이
나에게 말을 하는 것 같아
닫혀있는 그 맘을 열어
그럼 자연스레 흘러갈 테니까
내가 원하는 곳
바로 그곳으로"
219,박원,Fuxxxxx crazy,"Love 난 위험하지도 꽤 순진하기도
또 예의 없지도
Love 난 계획적이고
잘 변하지 않고 무덤덤하기도
이랬던 내가 멀쩡한 사람인 내가
너 땜에 미쳐버릴 거라고
병원에 가도 날 고칠 수 없을 거야
너밖에 없어 나를 좀 안아줘
I’m going crazy
It's truly true
I'm going crazy
So fuxxxxx true
Baby 날 똑바로 보며
말도 안 되는 선을 넘기도
Love 이랬다저랬다 늘 제멋대로에
세상에서 제일 아름답기도
본 적이 없어 나 이래본 적이 없어
눈만 뜨면 미쳐버리겠다고
선생님 제발 나를 좀 살려줘요 제발
너밖에 없어 나를 사랑해 줘
I’m going crazy
It's truly true
I'm going crazy
So fuxxxxx true"
220,하동균,사랑이라는 이유로,"사랑이라는 이유로
하얗게 새운 많은 밤들
이젠 멀어져 기억 속으로 묻혀
함께 나누던 우리의
많은 얘기 가슴에 남아
이젠 다시 추억의 미소만
내게 남겨 주네
나의 눈물이 네 뒷모습으로
가득 고여도
나는 너를 떠날 수 없을 것만 같아
사랑이라는 이유로
많은 날들을 엮어가고
언젠가는 우리가
함께 나눌 시간들을 위해
나의 눈물이 네 뒷모습으로
가득 고여도
나는 너를 떠날 수 없을 것만 같아
사랑이라는 이유로
많은 날들을 엮어가고
언젠가는 우리가
함께 나눌 시간들을 위해 -"
221,조연호,내생에 아름다운,"Don't walk away I'm falling down
Don't walk away I'm falling down
깊어져만 가는
밤하늘 별빛은 여전히
그 자리 그대를 기다리죠
한참을 말하지 않아도
그대 두 눈 들여다보면
나는 알아요 그대를 느끼죠
햇살 안은 밤하늘 수평선 멀리
그대의 별 되어 늘 그대를 지킬게요
내 생에 가장 아름다운 시간들
나 그댈 위해 간직해온
짙은 숨결 그대에게
닿기를 바래요
Don't walk away I'm falling down
Don't walk away I'm falling down
점점 멀어지는
한동안 그대 외로이
힘없이 지나간 나날들
나는 아파요 그대를 느끼죠
햇살 안은 밤하늘 수평선 멀리
그대의 별 되어 늘 그대를 지킬게요
내 생에 가장 아름다운 시간들
나 그댈 위해 간직해온
짙은 숨결 전해지길
바래요 오직 나 그대가
내 맘 흐르는 하늘을 바라봐줘요
한걸음 다가와 멀어지진 말아줘요
하루하루 같은 이곳에 남겨져
나 그대에게 머물게요
내 생에 가장 아름다운 그대와 영원히
Don't walk away I'm falling down"
222,박창근,사랑 사랑 사랑,"누구나 한번쯤은 사랑에 울고
누구나 한번쯤은 사랑에 웃고
그것이 바로 사랑사랑 사랑이야
철부지 어렸을땐 사랑을 몰라
세월이 흘러가면 사랑을 알지
그것이 바로 사랑사랑 사랑이야
그 흔한 사랑한번 못해본 사람
그 흔한 사랑 너무 많이 한사람
그것이 바로 사랑사랑사랑이야
누구나 한번쯤은 사랑에 울고
누구나 한번쯤은 사랑에 웃고
그것이 바로 사랑사랑 사랑이야
철부지 어렸을땐 사랑을 몰라
세월이 흘러가면 사랑을 알지
그것이 바로 사랑사랑 사랑이야
그 흔한 사랑한번 못해본 사람
그 흔한 사랑 너무 많이 한사람
그것이 바로 사랑사랑 사랑이야
사랑에 마음아파 사랑에 울고
사랑에 기분좋아 사랑에 웃고
그 흔한 사랑한번 못해본 사람
그 흔한 사랑너무 많이 한사람
그것이 바로 사랑사랑 사랑이야
그것이 바로 사랑사랑
사랑 사랑 사랑 사랑이야
사랑이야"
223,손진욱,헤븐,"왜 이제 왔나요 더 야윈 그대
나만큼 힘들었나요
두 번 살게 하네요 그댄 내 삶을
난 모든 걸 버리려 했죠
왜 나를 떠나요 아플거면서
사랑이 여기 있는데
다신 그러지마요 내가 죽어요
그댄 나의 숨이니까요
나 그댈 잃는다는 건
내 삶이 다한 건
살아도 지옥인거죠
그댄 나의 전부 그댄 나의 운명
헤어질 수 없어요
영원보다 먼 곳에
우리 사랑 가져가요
눈물 없는 세상 나의 사랑
하나로만 그댈 살게 할께요
그대와 나 영원히
행복할 그 곳 Heaven
울어도 되나요 그대 앞에서
고마워 눈물이 나요
기다렸던 날들이 너무 아파서
그대 다시 미워지네요
사랑을 버린다는 건
모든 걸 잃는 건 상처만 남기잖아요
그댄 나의 전부 그댄 나의 운명
헤어질 수 없어요
영원보다 먼 곳에
우리 사랑 가져가요
눈물 없는 세상 나의 사랑하나로만
그댈 살게 할께요
그대와 나 영원히
행복할 그 곳 Heaven
그댄 나의 전부 그댄 나의 운명
헤어질 수 없어요
영원보다 먼 곳에
우리 사랑 가져가요
눈물없는 세상 나의 사랑 하나로만
그댈 살게 할게요
그대와 나 영원히
행복할 그 곳 Heaven"
224,숙행,말린꽃,"버릇처럼 넌 오늘도
사랑을 말해
근데 난 왜 그말이
아프기만 해
차마 뱉지 못 한 이별
미련인건지
괜찮은척 웃어봐도
아파 난
네 맘에 내가 있긴 하니
넌 괜찮은거니
습관이 돼버린 사랑에
미뤄둔 이별인건지
네 방 한켠 말린 꽃처럼
향길 잃어가
그저 겉모습만 꽃일뿐
어느새 색은 바래져가
손대면 금세 흩어질 듯
아슬하기만 해
지금의 우리 같아
그저 눈물만 삼키는 나인데
미련이 된 미련한 맘
사랑인건지
괜찮은척 웃어봐도
아파 난
날 바라보는 네 눈 속에
왜 내가 없니
습관이 돼버린 사랑에
잠시 미뤄둔 이별인건지
네 방 한켠 말린 꽃처럼
향길 잃어가
그저 겉모습만 꽃일뿐
어느새 색은 바래져가
손대면 금세 흩어질 듯
아슬하기만 해
지금의 우리 같아
그저 눈물만 삼키는 나인데
네 방 한켠 말린 꽃처럼
향길 잃어가
그저 겉모습만 꽃일뿐
어느새 색은 바래져가
손대면 금세 흩어질 듯
아슬하기만 해
지금의 우리 같아
그저 눈물만 삼키는 나인데
이게 사랑이면 이별이 나을듯 해"
