,가수,제목,가사
23,조연호,좋겠어,"제법 잔잔해진 하루의 끝에도
어김없이 난 너를 찾게 돼
요즘 어떤지 아프진 않은지
버릇이 된 걱정이 자꾸만 앞서서
우연히 접하게 된 너의 소식에
허탈하게 웃음만 나와서
무색할 만큼 잘 지내는 너를
미워해야 하는지 아직 모르겠어
좋겠어 넌 참 쉬워서
금세 지워버린 우리 자리
태연히 지나쳐버린
너의 기억 속 나는 어떻게 살아가
다 끝난 일이라 다짐을 해봐도
어리석게 또 너를 기다려
혹시 오늘은 날 찾지 않을까
헛된 희망으로 나 하루를 살아가
좋겠어 넌 참 쉬워서
금세 지워버린 우리 자리
태연히 지나쳐버린
너의 기억 속 나는 어떻게 살아가
좋겠어 좋겠어 좋겠다
좋겠다 너의 그 사람
나는 잡지 못한 예쁜 너의 꿈을
이뤄줘서 고맙다고 말할까
이젠 어떡해 난 어떡해
못해 괜찮은 척
널 가장 잘 아는 사람 나였잖아
제발 버리지는 마
우리 함께한 시간 잊지 마"
24,권인하,사랑이 사랑을,"너의 두 눈에 잃어버린

나의 사랑을 보네

가슴속에 간직한 기억들

이제는 모두 지울 수 있겠지

너와 있으니

아파했던 모든 기억들

힘겨웠던 나의 지난날이

사랑을 만나고

지나온 순간들 모두

운명이라 느끼면

웃을 수 있겠지

사랑이 사랑을 모르고

지나가 버린다면

뒤돌아 후회 속에 눈물뿐이지

사랑이 사랑을 거짓

없는 가슴 하나로

기댈 수 있게 할 때

느껴지니까



힘겨웠던 나의

지난날이 사랑을 만나고

지나온 순간들 모두

운명이라 느끼면

웃을 수 있겠지

사랑이 사랑을 모르고

지나가 버린다면

뒤돌아 후회 속에 눈물뿐이지

사랑이 사랑을 거짓 없는

가슴 하나로

기댈 수 있게 할 때

느껴지니까

사랑이 사랑을 모르고

지나가 버린다면

뒤돌아 후회 속에 눈물뿐이지

사랑이 사랑을 거짓

없는 가슴 하나로

기댈 수 있게 할 때

느껴지니까"
25,양수경,이별의 끝은 어디인가요,"어떻게 돌아왔는지
아무 생각도 나질 않아
예감할 수 없었던 이별이였기에
그 무슨 말을 했는지
그저 눈물만 흐르네요
믿을 수가 없었던 이별이였기에
무슨 이유로 떠나야 했나요
나보다 더 나를 사랑했던 그대가
왜 나를 떠나야 했는지
아직도 눈물이 남아 있었나요
내 모습이 정말 싫어요
또 다른 사랑을 찾아야 하나요
내 이별의 끝은 어디인가요
무슨 이유로 떠나야 했나요
나보다 더 나를 사랑했던 그대가
왜 나를 떠나야 했는지
아직도 눈물이 남아 있었나요
내 모습이 정말 싫어요
또 다른 사랑을 찾아야 하나요
내 이별의 끝은 어디인가요"
26,이정(J.Lee),자물쇠,"행복하니까 괜찮으니까
걱정을 말아요
그대 마음을 알아요
오히려 혼자일 그대가
가는 발걸음마다 자꾸 잡네요
날 욕해도 되요 미워해도 되요
사랑 하나 못 지킨 바보라고요
사랑한다면서
잡은 그대 손을 놓잖아요
가지말라는 그대를 버려둔채로
그대가 먼저 떠나요
그대가 먼저 잊어요
독하게 돌아서면
조금은 쉬울꺼에여
내가 지은 죄가 우릴 막아
모질게 못 놓아요
이기적인 사랑을 용서해요

한참을 걸어도 종일 걸어봐도
제자리만 맴도는 시계추 같죠
안된다고 해도
가지말라해도 듣질 않죠
억지로라도 붙잡아 막고 싶은데
그대가 먼저 떠나요
그대가 먼저 잊어요
독하게 돌아서면
조금은 쉬울꺼에여
내가 지은 죄가 우릴막아
모질게 못 놓아요
이기적인 사랑을 용서해요
참고 참아서 세상이 포기할때
헤어진 그 자리이길 빌어요

이대로 그냥 가세요
이대로 나를 버려요
내 탓에 아픈 그댈
내 눈에 두기 싫어요
우리 기억들을 잠궈놓을
자물쇠가 있다면
나를 먼저 가둔채 그냥 가요"
27,가비엔제이,연락하지마 (Feat. LE Of EXID),"기분좋게 화장을 하고
힐 높은 구두를 신고서
거릴나서지
이 노랠 들으며
은근슬쩍 사람들 시선
오랜만에 나쁘지 않아
니가봤다면 아마 후회할걸
너없으면 죽을것만 같았는데
신기하지 살만해
이젠
bye bye bye bye
연락하지마 밤늦게도 술취해도
no no
외로워도
no no
연락하지마
다다다다 끝난거잖아
매달리던 내가 미쳤지
너보다 더 잘난사람 만나줄게
요즘 새로 만나는 남자
누가봐도 너무 괜찮아
말만 앞서던
너완 너무 달라
버릇같은 너의 거짓말
oh
니장난에 눈물 쏟던
내가 불쌍해
oh
너없으면 죽을것만 같았는데
신기하지 살만해
이젠
bye bye bye bye
연락하지마 밤늦게도 술취해도
no no
외로워도
no no
연락하지마
다다다다 끝난거잖아
매달리던 내가 미쳤지
너보다 더 잘난사람 만나줄게
제발 그만 잊어 내 전화번호
이제 다 끝났잖아
Baby come on
그냥 입 닫고 떠나주면 돼
날 잡으려 했던 행동 그만둬줄래
우리의관계
Don't tell anybody
이미 깨끗하게 비워진 내맘이
아무리 니가 날 또 흔들어도 끝났어
It's over
손 흔들어줘
이젠
don't don't don't don't
i don't wanna cry
니 목소리 생각나도
no no
마주쳐도
no no i don't wanna cry
luv luv luv luv
사랑할꺼야 매달리고 애원해봤자
이젠 너무 늦었잖아 정신차려
bye bye bye bye
연락하지마
밤늦게도 술취해도
no no
외로워도
no no
연락하지마
다다다다 끝난거잖아
매달리던 내가 미쳤지
너보다 더 잘난사람 만나줄게
I don't wanna your love
이젠 정말
bye bye bye"
28,"유성은, 울랄라세션",그랬나봐,"많은 친구 모인 밤
그 속에서 늘 있던 자리에
니가 가끔 보이질 않을 때
내가 좋아했던 너의 향길 맡으며
혹시 니가 아닐까
고갤 돌려 널 찾을 때
우연히 너의 동넬 지나갈 때면
어느새 니 얼굴 자꾸 떠오를 때
그랬나 봐 나 널 좋아하나 봐
하루 하루 니 생각만 나는 걸
널 보고 싶다고 잘 할 수 있다고
용기 내 전활 걸고 싶었는데
그게 잘 안 돼 바보처럼
우연히 너의 메일을 알게 되면서
모니터 앞에 널 밤새 기다릴 때
그랬나 봐 나 널 좋아하나 봐
하루 하루 니 생각만 나는 걸
널 보고 싶다고 잘 할 수 있다고
용기 내 전활 걸고 싶었는데
그게 잘 안 돼 바보처럼
말하지 못한 막막함을
너는 알고 있을까
오랫동안 기다려 온 사랑
내 앞에 숨 쉬고 있는 걸
넌 언제나 나를 꿈 꾸게 하지
지금보다 더 좋은 남자
되고 싶다고 널 만나러 가는
이 시간 난 연습해
그토록 오랜 시간 가슴 속에
숨겨 왔던 말 사랑해"
29,ASTRO (아스트로),풋사랑,"눈물이 자꾸 멈추지 않아
첫사랑이었잖아
이별이 서툴렀던 이유는
넌 나의 첫사랑이기 때문에
둘만의 장소들 못 이룬 약속들
다신 널 볼 수 없다는 걸
잘 알아 알아 알아
풋사랑이라도 알아 어려도
아픈 건 같잖아
이별이 낯설었던 건 말야
넌 나의 첫사랑 서툴렀던 사랑
고마웠던 사랑
후
내가 생각했던 것보단
더 아프기도 해
우리 사진첩 보다
네 행복을 기도해
내가 먼저 사랑한다
내가 많이 아낀다는 말
못해줘서 항상 미안해
염치없는 말이지만 네 안에
내 모습 아직
풋풋한 첫사랑으로 남고파
하고 싶은 것도 다 못한 우리
후회해도 똑같아
쓸데없는 눈물이 뚝 뚝 뚝 뚝
떨어져도 난 괜찮아
난 꾹 꾹 꾹 꾹 참아도 넌 울지마
추억이 자꾸 떠나지 않아
첫사랑이었잖아
사랑이 서툴렀던 걸 알아
미안해 더 잘해주지 못 해서
우리 헤어져도 너만은
아프지 않기를 난 간절히 바래
제발 제발 제발
제발
풋사랑이라도 알아
어려도 아픈 건 같잖아
이별이 낯설었던 건 말야
넌 나의 첫사랑 서툴렀던 사랑
고마웠던 사랑
후
늘 함께 울고 늘 함께 웃던
고마운 사람
나의 첫사랑이야 영원한 사랑
Woo
넌 나의 첫사랑
나의 첫사랑
서툴렀던 사랑
서툴렀던 사랑
고마웠던 사랑 행복하기를
꼭 행복해야 해
Oh
사랑받아야 해
사랑받기를 기도해
시간이 지나면
웃을 수 있길
추억이 돼 버린 풋사랑
고마워 나의 첫사랑"
30,반하나,혼자 사는법,"나 아직도 적응이 안 돼
꽤 오랜 시간이 지난 듯 해도
여전히 어색해 혼자 살아가는 게
아냐 널 못 잊어 우는 게 아냐
다만 그냥 가끔 외로워지면
슬퍼질 뿐이야 혼자 살아가는 게
그래서 그래 둘에 너무 익숙해져
너와 함께한 시간이 너무 길었는지
혼자인 나를 잊어서
그래서 그래 내가 머리가 나빠서
혼자였을 때 나 어떻게 살았었는지
아직 기억이 안 나서
잠시만 이래
사실 가끔 이런 생각도 들어
익숙해지기 싫은 것도 같아 나
혼자인 내가 싫어서 그런가 봐
그래서 그래 둘에 너무 익숙해져
너와 함께한 시간이 너무 길었는지
혼자인 나를 잊어서
그래서 그래 내가 머리가 나빠서
혼자였을 때 나 어떻게 살았었는지
아직 기억이 안 나서
잠시만 이렇다고
아무리 내게 말을 해봐도
이해가 안가 둘이 아닌 내가
이렇게 힘들었는지
그래서 그래 둘에 너무 익숙해져
너와 함께한 시간이 너무 길었는지
혼자인 나를 잊어서
그래서 그래 내가 머리가 나빠서
혼자였을 때 나 어떻게 살았었는지
아직 기억이 안 나서
잠시만 이래
나 어떻게 살았었는지
아직 기억이 안 나서 나만 이러니"
31,안수지,청춘의 덫,"얼마나 다짐했었는데
너 없이 살 수 있다고
증오란 이름의 독은
내 혈관 속에 흘러
차갑게 비웃었네
짓밟힌 작은 영혼을
사랑을 믿는다는 게 죄라면
또 죄겠지만
가슴속 남겨놓았던
바보 같은 미련 때문에
사랑이 사랑을 배반하고
증오하도록 나는 보고만 있네
사랑을 믿는다는 게 죄라면
또 죄겠지만
가슴속 남겨놓았던
바보 같은 미련 때문에
사랑이 사랑을 배반하고
증오하도록 나는 보고만 있네
더 이상 붙잡을 수 없네
모든 걸 알고 있거든
잘려진 그리움 위로
떨어지는 눈물은
내 것이 아니라고
너에게 돌려 주리라
사랑을 믿는다는 게 죄라면
또 죄겠지만
가슴속 남겨놓았던
바보 같은 미련 때문에
사랑이 사랑을 배반하고
증오하도록 나는 보고만 있네
사랑을 믿는다는 게 죄라면
또 죄겠지만
가슴속 남겨놓았던
바보 같은 미련 때문에
사랑이 사랑을 배반하고
증오하도록 나는 보고만 있네"
32,첸 (CHEN),하고 싶던 말 (Sorry not sorry),"실은 하고 싶던 말 턱까지 차올라도
할 수 없던 말 우리 헤어져
차마 하지 못하고
더욱 날 아프게 만들어
더 이상 어떻게
시간이 해결해주리란 믿음
그 하나로 버텨왔는데 후회해
너 없이 살아볼게
힘들어도 견뎌볼게
네가 없는 하룬 참 낯설겠지만
함께라서 행복했던
시간마저 떠올리기 싫어
난 우연이라도
마주치는 일 없기를 우리 헤어져
조금 더 노력하면
내 맘 다 알아줄 거라고
미련한 기대만
시간이 해결해주지는 않아
애써 붙잡았던 날들 후회해
너 없이 살아볼게
힘들어도 견뎌볼게
네가 없는 하룬 참 낯설겠지만
함께라서 행복했던
시간마저 떠올리기 싫어
난 우연이라도
마주치는 일 없기를 우리 헤어져
처음으로 너에게 말할게
차라리 욕해도 좋아
너의 마음 이해하려 하던
이유가 더는 내게 없어 후회해
너 없이 살아볼게
힘들어도 견뎌볼게
늘 주는 것밖에 모르던 날 위해
할 수 있는 모든 것들
널 위해 내어준 마음
더 이상 미련은 없어
마주치는 일 없기를 바래 이젠
사실 하고 싶던 말
미안해"
33,"존박, 임채언",잡아,"잠깐만 눈을 감아봐
널 위한 선물이 있어
그동안 우리 많이 다투고
싸웠지만 아직 단단해
누가 뭐라고 해도
난 너를 지킬게
높은 파도가 밀려와도 나는
네 옆에 있을게
강한 비바람이 널 덮쳐도
네 옆을 지킬게
잡아 꼭 잡아
여기 내 두 손
절대 놓지 마
나를
잠깐만 모든 걸 잊고
집중해 둘만의 시간에
1분 1초가 너무 소중해
한순간도 놓치기 싫어
누가 뭐라고 해도
난 우릴 지킬게
높은 파도가 밀려와도 나는
네 옆에 있을게
강한 비바람이 널 덮쳐도
네 옆을 지킬게
잡아 꼭 잡아
여기 내 두 손
절대 놓지 마
나를
항상 부족한 나를
사랑해준 너
네게 줄 수 있는 건 사랑뿐
약속해 널 넘치게 사랑해줄게
oh baby 날 꼭 잡아줘
높은 파도가 밀려와도 나는
네 옆에 있을게
강한 비바람이 널 덮쳐도
네 옆을 지킬게
잡아 꼭 잡아
여기 내 두 손
절대 놓지 마
나를"
34,반하나,내가 널 기억하는걸,"내가 망친 것 같아 우린 이별인 걸까
나보다 더 많이 날 사랑해준 너
없던 일인 거라 속이질 못해
한순간도 널 잊지를 못해
I ALWAYS BE THE SAME
니가 날 알아볼 수 없어도
I ALWAYS BE THE SAME
내 맘 전해질 수 없대도
I ALWAYS BE THE SAME
내가 널 기억하는 걸
이제야 알게 됐어
니가 내 전부였단 거 말야
너란 사람은 없다 새롭게 시작할까
하루도 못 가던 말뿐인 다짐들
없던 일인 거라 속이질 못해
멍청한 난 널 잊지도 못해
I ALWAYS BE THE SAME
니가 날 알아볼 수 없어도
I ALWAYS BE THE SAME
내 맘 전해질 수 없대도
I ALWAYS BE THE SAME
내가 널 기억하는 걸
이제야 알게 됐어
니가 내 전부였단 거
서로가 전부였던
우리들의 날을 잊지 말아줘
남겨진 나는 너밖에 없어
I ALWAYS BE THE SAME
미안해 내가 더 잘해볼게
I ALWAYS BE THE SAME
한번만 나를 믿어줄래
I ALWAYS BE THE SAME
너만큼 날 아는 사람 없단 걸
난 알게 됐어 니가
내 숨이었단 거 말야"
35,플랏나인,우리 그만 헤어지자,"줄어드는 나의 표현에
늘어가는 너의 상처를
이제는 조금도
신경 쓰지 않아
오고 가는 감정 속에서
항상 뒤돌아 서 있던 나를
보며 넌 어땠을까
그때마다 항상
나와 더 잘해보려
노력했던 너를 난
무슨 마음으로
모질게만 대했을까
내가 뭘 해도
네가 떠나지 않을 걸
알았으니까
끝까지 널 울렸나 봐
작아지는 나의 마음이
커져가는 너의 사랑을
이제는 조금도
위로할 수 없어
네게 했던 서툰 노력과
점점 어색한 나의 표현이
너를 아프게 했어
그때마다 항상
나와 더 잘해보려
노력했던 너를 난
무슨 마음으로
모질게만 대했을까
내가 뭘 해도
네가 떠나지 않을 걸
알았으니까
끝까지 널 울렸나 봐
네가 떠난 자리에 서서
난 너에 대한 생각을 했어
아프겠지만
힘들겠지만
여기까지야
미안해
나와 늘 잘해보려
노력했던 너란 걸
너무 잘 알지만
더 이상은 안되니까
내가 뭘 해도
너는 변하지 않을 걸
알고 있지만
우리 그만 헤어지자
오고 가는 감정 속에서
지친 내가 먼저 너에게
이별을 말했고
너는 또 울었어"
