,제목,가수,가사
1212,오늘 하루가 그랬어 (Feat.이루다),정창룡,"너무 많이 힘들었어
네가 떠나고 나서
바보처럼 혼자 참 많이 무너졌어
누군가를 만나는 것도 너무 두려웠고
너만큼 사랑할 자신이 없었어
그렇게 시간이 흘러
네가 아닌 다른 사람을 만나
다른 사람으로 잊으란 그 말
다 거짓이더라
어딜 가도 네 생각이 나고
내 옆에 있는 그 사람이
너였으면 하는 미친 생각도 해봤어
너무 많이 괴로웠어
우리가 이별한 게
바보처럼 혼자 인정하기 싫었어
내 옆에 네가 없는 게
믿을 수 없어서
자꾸 네 생각에 가슴이 아팠어
그렇게 시간이 흘러
네가 아닌 다른 사람을 만나
다른 사람으로 잊으란 그 말
다 거짓이더라
어딜 가도 네 생각이 나고
내 옆에 있는 그 사람이
너였으면 하는 미친 생각도 해봤어
오늘 하루가 그랬어
오늘 하루가 그랬어
네가 참 많이 보고 싶더라
오늘 하루가 그랬어
오늘 하루가 그랬어
네가 참 많이 보고 싶더라
그렇게 사랑을 했던
너와 내가 다른 사람을 만나
다른 사람으로 잊혀져가는
우리의 날들이
이거 하나만 잊지 말아 줘
이거 하나만 기억해줘
너란 여자를 참 많이 사랑했다는 걸"
1213,눈사람,벤,"새하얀 눈 위에 그대의 발자국을 따라
피어난 얼음꽃이 너에게 닿을까
한 송이 한 송이
그대 내리는 계절
그 겨울 나의 사랑은
꽁꽁 얼어붙어 있는 걸
따듯한 햇살아 포근한 바람아
날 녹여내려 애를 쓰지 마
그 겨울 내리던 눈처럼
난 펑펑 쏟아지는 눈물에
그리운 사랑이 그 좋은 추억이
모두 녹아버릴지도 몰라
첫눈과 첫 만남
첫인사 설레던 첫 입맞춤
난 그리워요 모두 그대의 기억이
한 걸음 한 걸음 멀어져 가는 계절
그 겨울 나의 사랑은
꽁꽁 얼어붙어 있는 걸
따듯한 햇살아 포근한 바람아
날 녹여내려 애를 쓰지 마
그 겨울 내리던 눈처럼
난 펑펑 쏟아지는 눈물에
그리운 사랑이 그 좋은 추억이
모두 녹아버릴지 몰라도
하얀 추억들이 쏟아져 내려
소복소복 쌓여가는
나의 그리움 뒤에
다시 봄이 와
다 녹아 나의 모습이
너에겐 형편없을지는 몰라도
여전히 나는 그대로야 그때 그대로야
변하지 않는 이 계절처럼
스산했던 그 겨울 헛된 기다림은
나에겐 가혹하다는 걸 알아도
또 한 번 이 계절이 녹아
내 사랑이 녹아
사라져가도 나는 괜찮아
다시 그 겨울은 돌아오니까"
1214,하루가 십년이 되는 날,엠씨더맥스 (M.C the MAX),"미워하려다 다 잊어 내려다 결국
더 미안해 하는 바보
사랑도 못해서
이별도 못하는 내 모습
너무나 싫어
열 한시반 매일 널 바래다 주고
혼자 행복하던 시간
이별이란 눈물만 채우는 시간
이렇게 하는 게 맞니
사랑했지만 날 떠난다는 말
난 믿을 수가 없었어
정말 미치도록 자유롭길 바란 널
누구보다도 잘 아는 나니까
너에게 날개를 줄게
멀리 날아서 가렴
돌아보면 널 잡을 지 몰라
조금만 더 참아보고
그때 널 찾을게
어서 달아나
내 눈이 모르는 곳으로
사랑했지만 날 떠난다는 말
난 믿을 수가 없었어
정말 미치도록 자유롭길 바란 널
누구보다도 잘 아는 나니까
너에게 날개를 줄게
멀리 날아서 가렴
돌아보면 널 잡을 지 몰라
조금만 더 참아보고
그때 널 찾을게
어서 달아나
내 눈이 모르는 곳으로
시작만 있었나봐
내 그리움엔 끝이 없잖아
낮에는 널 찾아보고
밤엔 널 기다리다
내 하루가 십년이 되는 날
눈물도 말라 버려서
울기도 힘들때
그때 가슴을 빌려서 울테니
떠나가"
1215,"비타민 (김태희 요정송, 파리바게뜨 CF 삽입곡)",박학기,"처음 너를 만나던 그 날
설레던 5월의 아침
아카시아 달콤한 향기
부드러운 바람 우릴 감싸주고
함께 걸어왔던 시간들
그림 같은 예쁜 날들
여우비 내리던 여름
하늘을 구르던 너의 웃음처럼
너는 나의 사랑 너는 나의 요정
온 세상 눈부신 향기를 뿌리고
너는 나의 노래 너는 나의 햇살
넌 나의 비타민 날 깨어나게 해

함께 걸어왔던 시간들
그림 같은 고운 날들
눈 내리던 겨울 밤
우리가 남겨놓은 그 발자욱처럼
너는 나의 사랑 너는 나의 요정
온 세상 눈부신 향기를 뿌리고
너는 나의 노래 너는 나의 햇살
넌 나의 비타민 날 깨어나게 해
예쁜 영화 불꽃놀이
와플 아이스크림 롤러코스터
화이트 크리스마스 여름바다
당신의 미소
너는 나의 사랑 너는 나의 요정
온 세상 눈부신 향기를 뿌리고
너는 나의 노래 너는 나의 햇살
넌 나의 비타민 날 깨어나게 해
너는 나의 사랑
너는 나의 요정
온 세상 눈부신
향기를 뿌리고
너는 나의 노래
너는 나의 햇살
넌 나의 비타민
날 깨어나게 해 너는 나의 사랑"
1216,보고 또 봐도 보고 싶어 (Feat. 디아니),에스프레소,"맨처음 기억나
우리 첫 데이트 즐겁던 그날을
잘보이고 싶어 화장 짙게하던
날 보며 넌 웃었었어
어쩌면 이렇게 귀여울까
넌 정말 사랑스러워
보고 또 봐도 뒤돌아서면
보고싶어 지는
1분 1초도 난 아까워
하루종일 있고 싶어
너의 별이 되고 넌
내 별이 되는 사랑이란 말야
느끼고 느껴 하루 하루가
행복이라는 걸
세상 무엇과도 바꿀수 없는
나만의 사랑
그런 네가 나의 사랑이라는게
정말 행운인거야
그때도 생각나
네 어깨에 기대 잠 들었던 내게
떨리는 입술로 입맞추던
너를 나 사실 알고 있었어
어쩌면 이렇게 귀여울까
넌 정말 사랑스러워
보고 또 봐도 뒤돌아서면
보고싶어 지는
1분 1초도 난 아까워
하루종일 있고 싶어
너의 별이 되고 넌 내 별이 되는
사랑이란 말야
느끼고 느껴 하루 하루가
행복이라는 걸
세상 무엇과도 바꿀수 없는
나만의 사랑
그런 네가 나의 사랑이라는게
정말 행운인거야
나 아직 꿈만 같은걸
너와 함께할 시간
영원하기만 바래
달콤한 이 시간이
하루종일 함께 할래
곁에 있고 싶어
fall in love with you
시간이 가도 처음 느꼈던
사랑을 담아서
잊지 않고 간직한다면
언제나 행복할까
내 사랑 너인걸 사랑에 빠진
내 모습 꼭 안아줄래"
1217,비가 내려요,한동근,"비가 내 맘에도 내려요
누군갈 보내야 했거든요
이렇게 젖어버린 내 맘을
이제 그 누구가 닦아 줄까요
내 곁에 그대가 없다는 걸
단 한 번 생각해 본 적 없죠
힘들어도 분명한 건
그댈 볼 수 있는 날이
더는 없을 거란 걸
알아 이제
숨이 턱 막히고 다 무너지겠죠
후회하고 매일 아프다가
그댈 그리고 그리다
그러다 그리워 지겠죠
일부러 이 비를 맞으면서
그 길을 터벅터벅 걸어요
색이 없는 이 거리에 이젠
웃고 있는 너도 없고
찾아선 안 된다는 걸
알아 이제
숨이 턱 막히고 다 무너지겠죠
후회하고 매일 아프다가
그댈 그리고 그리다
그러다 그리워 지겠죠
이미 나의 이별을
다 알고 있는데 왜 나는
눈물이 나는 거죠
참고 싶지도 않고
참아지지도 않아
툭 툭 떨어지는 비처럼
이대로 나 울게 내버려 둬요
알아 이제
그대 기억 속에 우린 잊혀지겠죠
수없이 많았던 그대였던 날들을
어떻게 잊어낼까요
나 돌아갈 순 없는 거겠죠
비가 내 맘에도 내려요
그대를 보내야 했거든요
보고 싶다 해도 볼 수 없는
그댈"
1218,꽃잎놀이,린,"피로 번진 네 뺨에 흐르는 이별
왜냐고 묻는 너의 입술이 슬퍼
아니 다가오지 마
그런 표정 짓지도 마
그냥 나를 지나쳐 가
수없이 속삭이던 사랑의 말은
찰나에 부서지는 우리 둘 약속은
아니 이건 꿈이야
네 두 눈이 말해주잖아
그냥 나를 다시 안아
사랑했다 아꼈었다 그 뿐이다
사랑하다 미워진 것
그 이유 하나야
내가 너를 모르겠니
내게 거짓말하잖아
날 사랑하잖아 넌 그대로잖아
널 사랑하지 않아
사랑한다 아니 날 사랑 안 한다
꽃잎을 따다 그저 하염 없이 운다
꽃잎은 내 발 밑을 적셔
한 잎 두 잎 떨궈진
저 잎사귀가 우리 같아 맘이 아파
우리 왜 헤어져야 해
사랑했다 아꼈었다 그 뿐이다
그 말만은 하지마
사랑하다 미워진 것
그 이유 하나야
내가 너를 모르겠니
아직 날 사랑하잖아
너 그대로잖아
워 매일 나는 외로웠어
너를 지켜 내는 일
미안해 아파했던 시간들
너를 다신 놓치지 않아
내게 안겨 이젠
사랑한다 사랑한다 그 뿐이다
새까맣게 타 들어간 심장이 터져도
이젠 여기 머무를게
네게 해줄게 많아서 갚을게 많아서
너무 고마워서
멀어지지마 멀어지지마
우리 우리"
1219,아름다운 이별 (소녀의 순정 코스모스),거미,"눈물이 흘러 이별인걸 알았어
힘없이 돌아서던
너의 뒷모습을 바라보며
나만큼 너도 슬프다는 걸 알아
하지만 견뎌야 해
추억이 아름답도록
그 짧았던 만남도
슬픈 우리의 사랑도
이젠 눈물로
지워야 할 상처뿐인데
내 맘 깊은 곳엔
언제나 너를 남겨 둘꺼야
슬픈 사랑은 너 하나로
내겐 충분하니까
하지만 시간은 추억 속에
너를 잊으라며 모두 지워가지만
한동안 난 가끔 울 것만 같아
언제나 나는 너의 마음 속에서
느낄 수 있을 거야
추억에 가려진 채로
긴 이별은 나에게
널 잊으라 하지만
슬픈 사랑은
눈물 속의 널 보고 있어
내 맘 깊은 곳엔
언제나 너를 남겨 둘꺼야
슬픈 사랑은 너 하나로
내겐 충분하니까
하지만 시간은 추억 속에
너를 잊으라며 모두 지워가지만
한동안 난 가끔 울 것만 같아"
1220,Smile Again (하늘에서),임창정,"또 울고 있었군요
이젠 그만 나를 놓아요
커다란 그대 사랑 안고선
맘 편히 쉴 수 있게
긴 세월이 흐른 후
그대 좋은 사람 만나서
행복한 모습 볼 수 있도록
나 그댈 지킬께요
우리 함께 한 많은 날들이
너무나 소중해
그래도 웃을 수 있죠
혼자인게 서러울 땐
그댈 아프게 한
내 모습만 떠울리며 살아요

긴 그대의 한숨을
모두 가져갈 수 없다면
차라리 그대 그림자 되어
나 항상 그대 곁에
우리 함께 한 많은 날들이
너무나 소중해
그래도 웃을수 있죠
혼자인게 서러울 땐
그댈 아프게 한
내 모습만 기억해봐요 그대

세상에 홀로 남겨진 그대를
잠시라도 만날 수 있다면
단 하루라도
야위어 가는 그댈 위해
날 닮은 사람 보내줄께요
그에게서 날 봐요"
1221,미소를 띄우며 나를 보낸 그 모습처럼 (Don't Cry For Me),루나 (LUNA),"날 위해 울지 말아요
날 위해 슬퍼 말아요
그렇게 바라보지 말아요
의미를 잃어버린 그 표정
날 사랑하지 말아요
너무 늦은 얘기잖아요
애타게 기다리지 말아요
사랑은 끝났으니까
그대 왜 나를
그냥 떠나가게 했나요
이렇게 다시 후회할 줄 알았다면
아픈 시련 속에
방황하지 않았을텐데
사랑은 이제
내게 남아 있지 않아요
아무런 느낌 가질 수 없어요
미소를 띄우며
나를 보낸 그 모습처럼
그대 왜 나를
그냥 떠나가게 했나요
이렇게 다시 후회할 줄 알았다면
아픈 시련 속에
방황하지 않았을텐데
사랑은 이제
내게 남아 있지 않아요
아무런 느낌 가질 수 없어요
미소를 띄우며
나를 보낸 그 모습처럼"
1222,이미 슬픈 사랑 (만수무강 황금거북이),김동명,"널 볼 수 있어 행복했었지
그대가 날 위해
있어준 시간 만큼
너의 부모님께 전해 들었지
나 아닌 사람과
결혼하게 된 걸
너 그렇게 힘든데
내게 말 못하고
울고 있던게 생각 나
떠나는 그대여 울지말아요
슬퍼말아요
내가 단념할게요
마음 편히 가시도록
내 사랑 그대가 날 떠나
행복 할 수 있다면
내가 떠나갈게요
나의 그대 삶의 축복을
너무 걱정마 철없던 내가
너 없이 무엇도 할 수는 없지만
넌 널 위해 살아줘
나는 어떻게든
살아갈 수 있을거야
떠나는 그대여 울지말아요
슬퍼말아요
내가 단념할게요
마음 편히 가시도록
내 사랑 그대가 날 떠나
행복 할 수 있다면
내가 떠나갈게요
그대 만난 느낀 기억도
내가 가질 행복도
모두 가져가세요
나의 그대 삶에 축복을"
1223,운명이라면,벤,"운명이겠죠
정해져 있는 거겠죠
우리 처음 만남까지도
바꿀 순 없겠죠
사랑이 끝나지 않을 거라면
달빛마저도 구름 뒤에 숨은 밤처럼
가슴이 까맣게 물들어요
내리는 비에 그리움을 담아 보내요
혹시 그대가 날 잊어버릴까 봐
운명이라면 받아들일게요
사랑이란 게 죄가 된다면
다시 볼 수 있겠죠
정말 사랑한다면
우리가 정말 인연이라면
우리가 정말 운명이라면
별빛마저도 구름 뒤에 숨은 밤처럼
나도 따라 빛을 잃어가요
부는 바람에 그리움을 실어 보내요
혹시 그대가 날 잊어버릴까 봐
운명이라면 받아들일게요
사랑이란 게 죄가 된다면
다시 볼 수 있겠죠
정말 사랑한다면
우리가 정말 운명이라면
밤새 내리는 빗소리마저도 슬퍼
내 맘 아는 것 같아
커져만 가는
보고 싶은 맘만 간직할게요
나를 잊지 말아요 제발
운명이라면 받아들일게요
사랑이란 게 죄가 된다면
다시 볼 수 있겠죠
정말 사랑한다면
우리가 정말 인연이라면
우리가 정말 운명이라면"
1224,사뿐,정승환,"이럴 줄은 몰랐죠
당신에게 마음이 저려오는 게
그때 왜 그랬나요
내가 편해 내 손을 잡았나요
요즘 난 하루 종일
별일 아닌데 마음이 어지러워
내 발은 왜 멈칫하는 건지
꽃잎에 바람에 여린 아이들에
늘 떠올리는 단 한 사람
같이 걸을래 괜찮다면
나와 같이 걸을래
어색하면 내 손을 건네줄 테니
혼자 느껴 온 수많은 마음들
이제는 말하고 싶어 널 바라보면서
이대로 좀 더 가까이
I’m just oh thinking about your love
I’m just oh thinking about your love
드넓은 이 세상에
이렇게 나 가까이 서 있어요
괜히 뻔한 영화에 눈물이 나
별거 아닌데 울컥하는 건지
꽃잎에 바람에 많은 사람 중에
늘 떠올리는 단 한 사람
같이 걸을래 괜찮다면
나와 같이 걸을래
어색하면 내 손을 건네줄 테니
혼자 느껴 온 수많은 마음들
이제는 말하고 싶어
널 바라보면서
이대로 좀 더 가까이
화려하지 않지만 내 진심이
날아가지 않고 전해졌으면
그대 돌아가는 걸음 따라
가벼운 마음 있다면
같이 걸을래
항상 같이 걸을래
이대로 같이 걸으며
혼자 느껴 온 수많은 마음들
나에게 말해줬으면
날 바라보면서
이대로 좀 더 걸어볼까
좀 더 가까이"
1225,달밤 (Moon & Sweet),ODD-CAT (오드캣),"작게 흐르는 음악
볼에 닿는 바람
달밤 달밤 달달한 밤
귓가에 들리는 길모퉁이 버스킹
커피 한 잔 손에 든 채로
살짝 취한 기운 기타 소리에 실어
우리 추억 속에 날려본다
지친 하루 끝엔 언제나 네가 있어
내 맘을 달래줄 유일한 시간이야
달이 뜬 이 밤
나를 스치는 바람
참 달달한 밤이야
달밤 달밤 달달한 밤
널 데리러 가는 time
참 기다려져
MOON & SWEETY NIGHT
늦은 저녁 즐겨 찾는 카페에 앉아
너를 꼭 닮은 꽃을 건네며 했던 고백
바다 내음이 가득한 발코니에서
우리 단둘이 마주 앉아
feeling so good
지친 하루 끝엔 언제나 네가 있어
너의 목소리가 나를 잠들게 하네
달이 뜬 이 밤
나를 스치는 바람
참 달달한 밤이야
달밤 달밤 달달한 밤
널 데리러 가는 time
참 기다려져
MOON & SWEETY LIGHT
이 시간이 영원하기를 바래 uh
눈을 뜨면 항상 널 봤으면 해
함께하는 story
끝나지 않았으면 해
이 밤 저 달빛 아래
밝게 빛나는 달이
참 설레는 밤이야
달밤 달밤 달달한 밤
나는 멈추지 않아
이 마음을 말이야
지금 만나러 갈게
우리 둘이 함께
나를 스치는 바람
참 달달한 밤이야
달밤 달밤 달달한 밤
널 데리러 가는 time
참 기다려져
MOON & SWEETY NIGHT"
